date,Ind1,phase,condition,group,trial,first_day,block_ID,partner,playing,aggression,agg_morn1,play_morn1,agg_morn2,play_morn2,agg_enrich,play_enrich,agg_extra,play_extra,play_amount,agg_amount
27-04-2025,SB,morn2,Playback,2,5,,morn2_2_trial5_sec_play,"GG, MS, GG, GG, MS",1,0,,,,,,,,,3,0
27-04-2025,SR,morn2,Playback,2,5,,morn2_2_trial5_sec_play,ST,1,0,,,,,,,,,2,0
27-04-2025,ST,enrich,Playback,2,5,,enrich_2_trial5_sec_play,TK,1,0,,,,,,,,,2,0
27-04-2025,ST,morn2,Playback,2,5,,morn2_2_trial5_sec_play,SR,1,0,,,,,,,,,2,0
27-04-2025,TK,enrich,Playback,2,5,,enrich_2_trial5_sec_play,ST,1,0,,,,,,,,,2,0
27-04-2025,TK,morn2,Playback,2,5,,morn2_2_trial5_sec_play,TN,1,0,,,,,,,,,2,0
27-04-2025,TN,morn2,Playback,2,5,,morn2_2_trial5_sec_play,TK,1,0,,,,,,,,,2,0
29-03-2025,SR,enrich,Baseline,UNKNOWN_DATE,1,,enrich_UNKNOWN_DATE_trial1_first_base,"TK, TN",1,0,,,,,,,,,4,0
29-03-2025,TK,enrich,Baseline,UNKNOWN_DATE,1,,enrich_UNKNOWN_DATE_trial1_first_base,"SR, TN",1,0,,,,,,,,,7,0
29-03-2025,TN,enrich,Baseline,UNKNOWN_DATE,1,,enrich_UNKNOWN_DATE_trial1_first_base,"TK, SR",1,0,,,,,,,,,8,1
30-04-2025,GG,morn2,Crow,3,5,,morn2_3_trial5_first_cont,"SB, NR, SB, LN, LN, NR",1,0,,,,,,,,,6,0
30-04-2025,LN,enrich,Crow,3,5,,enrich_3_trial5_first_cont,MZ,1,0,,,,,,,,,1,0
30-04-2025,LN,morn2,Crow,3,5,,morn2_3_trial5_first_cont,"NR, GG, SB, GG",1,0,,,,,,,,,3,0
30-04-2025,MN,enrich,Crow,3,5,,enrich_3_trial5_first_cont,None,0,1,,,,,,,,,0,3
30-04-2025,MN,morn1,Crow,3,5,,morn1_3_trial5_first_cont,None,0,1,,,,,,,,,0,2
30-04-2025,MS,enrich,Crow,3,5,,enrich_3_trial5_first_cont,None,0,1,,,,,,,,,0,1
30-04-2025,MS,morn1,Crow,3,5,,morn1_3_trial5_first_cont,NY,1,0,,,,,,,,,6,0
30-04-2025,MZ,enrich,Crow,3,5,,enrich_3_trial5_first_cont,LN,1,0,,,,,,,,,1,0
30-04-2025,MZ,morn1,Crow,3,5,,morn1_3_trial5_first_cont,"SB, NR",1,0,,,,,,,,,2,0
30-04-2025,MZ,morn2,Crow,3,5,,morn2_3_trial5_first_cont,None,0,1,,,,,,,,,0,1
30-04-2025,NR,enrich,Crow,3,5,,enrich_3_trial5_first_cont,SB,1,0,,,,,,,,,1,0
30-04-2025,NR,morn1,Crow,3,5,,morn1_3_trial5_first_cont,SB,1,0,,,,,,,,,3,0
30-04-2025,NR,morn2,Crow,3,5,,morn2_3_trial5_first_cont,"LN, GG, SB, GG, SB",1,0,,,,,,,,,3,0
30-04-2025,NY,enrich,Crow,3,5,,enrich_3_trial5_first_cont,MS,0,1,,,,,,,,,0,2
30-04-2025,NY,morn1,Crow,3,5,,morn1_3_trial5_first_cont,MS,1,0,,,,,,,,,6,0
30-04-2025,SB,enrich,Crow,3,5,,enrich_3_trial5_first_cont,NR,0,1,,,,,,,,,1,2
30-04-2025,SB,morn1,Crow,3,5,,morn1_3_trial5_first_cont,"NR, MZ",1,0,,,,,,,,,5,0
30-04-2025,SB,morn2,Crow,3,5,,morn2_3_trial5_first_cont,"GG, NR, LN, GG, NR",1,0,,,,,,,,,5,0
30-04-2025,TK,morn1,Crow,3,5,,morn1_3_trial5_first_cont,TN,1,0,,,,,,,,,3,0
30-04-2025,TN,morn1,Crow,3,5,,morn1_3_trial5_first_cont,TK,1,0,,,,,,,,,3,0
30-05-2025,MN,enrich,Playback,2,7,,enrich_2_trial7_first_play,None,1,0,,,,,,,,,2,0
30-05-2025,NR,enrich,Playback,2,7,,enrich_2_trial7_first_play,None,1,0,,,,,,,,,2,0
31-05-2025,MN,enrich,Playback,2,7,,enrich_2_trial7_sec_play,None,1,0,,,,,,,,,2,0
31-05-2025,NR,enrich,Playback,2,7,,enrich_2_trial7_sec_play,None,1,0,,,,,,,,,2,0
