date,msm,A,B,C,total,n_ok,n_missing,n_duplicate,row_status,A_missing_day,B_missing_day,C_missing_day
2025-03-20,618,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,620,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,622,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,624,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,626,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,628,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,630,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,645,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,647,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,649,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,651,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,653,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,655,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,657,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,659,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,661,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,663,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,665,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,667,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,669,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,671,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,673,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,675,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,677,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,679,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,681,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,683,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,685,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,687,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,689,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,691,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,693,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,695,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,697,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,699,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,701,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,703,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,705,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,795,0.0,0.0,0.0,0.0,0,3,0,MISSING,4,4,5
2025-03-20,797,0.0,0.0,0.0,0.0,0,3,0,MISSING,4,4,5
2025-03-20,799,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,801,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,803,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,805,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,807,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,809,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,811,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,813,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,815,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,817,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,819,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,821,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,823,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,825,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,827,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,829,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,831,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,833,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,835,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,837,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,839,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,841,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,843,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,845,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,847,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,849,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,851,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,853,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,855,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,857,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,859,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,861,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,863,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,865,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,867,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,869,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,871,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,873,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,875,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,877,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,879,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,881,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,883,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-20,885,1.0,1.0,1.0,3.0,3,0,0,OK,4,4,5
2025-03-23,570,0.0,0.0,0.0,0.0,0,3,0,MISSING,7,8,7
2025-03-23,572,0.0,0.0,0.0,0.0,0,3,0,MISSING,7,8,7
2025-03-23,574,0.0,0.0,0.0,0.0,0,3,0,MISSING,7,8,7
2025-03-23,576,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,578,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,580,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,582,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,584,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,586,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,588,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,590,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,592,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,594,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,596,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,598,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,600,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,602,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,604,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,606,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,608,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,610,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,612,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,614,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,616,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,618,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,620,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,622,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,624,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,626,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,628,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,630,0.0,0.0,0.0,0.0,0,3,0,MISSING,7,8,7
2025-03-23,645,0.0,0.0,0.0,0.0,0,3,0,MISSING,7,8,7
2025-03-23,647,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,649,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,651,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,653,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,655,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,657,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,659,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,661,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,663,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,665,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,667,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,669,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,671,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,673,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,675,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,677,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,679,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,681,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,683,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,685,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,687,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,689,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,691,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,693,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,695,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,697,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,699,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,701,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,703,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,705,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,795,0.0,0.0,0.0,0.0,0,3,0,MISSING,7,8,7
2025-03-23,797,0.0,0.0,0.0,0.0,0,3,0,MISSING,7,8,7
2025-03-23,799,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,801,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,803,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,805,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,807,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,809,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,811,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,813,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,815,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,817,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,819,1.0,0.0,1.0,2.0,2,1,0,MISSING,7,8,7
2025-03-23,821,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,823,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,825,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,827,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,829,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,831,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,833,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,835,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,837,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,839,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,841,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,843,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,845,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,847,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,849,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,851,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,853,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,855,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,857,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,859,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,861,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,863,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,865,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,867,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,869,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,871,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,873,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,875,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,877,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,879,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,881,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,883,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-23,885,1.0,1.0,1.0,3.0,3,0,0,OK,7,8,7
2025-03-24,570,0.0,0.0,0.0,0.0,0,3,0,MISSING,3,4,3
2025-03-24,572,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,574,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,576,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,578,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,580,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,582,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,584,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,586,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,588,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,590,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,592,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,594,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,596,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,598,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,600,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,602,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,604,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,606,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,608,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,610,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,612,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,614,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,616,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,618,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,620,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,622,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,624,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,626,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,628,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,630,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,645,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,647,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,649,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,651,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,653,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,655,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,657,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,659,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,661,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,663,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,665,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,667,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,669,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,671,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,673,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,675,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,677,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,679,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,681,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,683,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,685,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,687,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,689,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,691,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,693,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,695,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,697,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,699,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,701,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,703,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,705,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,795,0.0,0.0,0.0,0.0,0,3,0,MISSING,3,4,3
2025-03-24,797,0.0,0.0,0.0,0.0,0,3,0,MISSING,3,4,3
2025-03-24,799,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,801,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,803,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,805,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,807,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,809,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,811,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,813,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,815,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,817,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,819,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,821,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,823,1.0,0.0,1.0,2.0,2,1,0,MISSING,3,4,3
2025-03-24,825,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,827,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,829,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,831,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,833,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,835,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,837,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,839,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,841,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,843,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,845,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,847,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,849,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,851,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,853,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,855,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,857,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,859,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,861,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,863,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,865,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,867,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,869,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,871,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,873,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,875,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,877,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,879,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,881,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,883,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-24,885,1.0,1.0,1.0,3.0,3,0,0,OK,3,4,3
2025-03-29,570,0.0,0.0,0.0,0.0,0,3,0,MISSING,12,108,108
2025-03-29,572,0.0,0.0,0.0,0.0,0,3,0,MISSING,12,108,108
2025-03-29,574,0.0,0.0,0.0,0.0,0,3,0,MISSING,12,108,108
2025-03-29,576,0.0,0.0,0.0,0.0,0,3,0,MISSING,12,108,108
2025-03-29,578,0.0,0.0,0.0,0.0,0,3,0,MISSING,12,108,108
2025-03-29,580,0.0,0.0,0.0,0.0,0,3,0,MISSING,12,108,108
2025-03-29,582,0.0,0.0,0.0,0.0,0,3,0,MISSING,12,108,108
2025-03-29,584,0.0,0.0,0.0,0.0,0,3,0,MISSING,12,108,108
2025-03-29,586,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,588,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,590,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,592,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,594,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,596,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,598,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,600,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,602,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,604,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,606,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,608,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,610,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,612,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,614,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,616,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,618,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,620,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,622,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,624,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,626,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,628,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,630,0.0,0.0,0.0,0.0,0,3,0,MISSING,12,108,108
2025-03-29,645,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,647,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,649,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,651,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,653,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,655,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,657,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,659,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,661,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,663,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,665,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,667,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,669,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
2025-03-29,671,1.0,0.0,0.0,1.0,1,2,0,MISSING,12,108,108
