ec5_uuid,date,1_TIme,msm,corrected_msm,Ind_1(MZ),MZ_Behavior,MZ_Contact,MZ_AR,MZ_3M,Ind_2(SB),SB_Behavior,SB_Contact,SB_AR,SB_3M,Ind_3(GG),GG_Behavior,GG_Contact,GG_AR,GG_3M,Ind_4(MS),MS_Behavior,MS_Contact,MS_AR,MS_3M,condition,trial,first_day,phase,group,block_ID
c62fe8c6-5f80-478e-9504-cedaa80b13db,24-03-2025,1900-01-01 11:04:00,664,665.0,MZ,M,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
d53fd2dd-2285-46a5-9988-54f5911cffa7,24-03-2025,1900-01-01 11:06:00,666,667.0,MZ,RS,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
8b8b8be4-2866-49af-8137-38fee411187c,24-03-2025,1900-01-01 11:08:00,668,669.0,MZ,RS,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
10ad7549-e731-4a46-9fb7-09fd445727fb,24-03-2025,1900-01-01 11:10:00,670,671.0,MZ,RS,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
749a12ac-8425-4c86-85e7-42317c199c19,24-03-2025,1900-01-01 11:12:00,672,673.0,MZ,RS,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
88cf0f77-0b1a-4615-b3a2-c27a489de61d,24-03-2025,1900-01-01 11:14:00,674,675.0,MZ,RS,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
fe126e12-64d3-48d0-b53c-3c4076fe1cab,24-03-2025,1900-01-01 11:16:00,676,677.0,MZ,RS,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
07dc5970-ea60-4c14-ba16-8633869d0274,24-03-2025,1900-01-01 11:18:00,678,679.0,MZ,RS,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
dcbd4c10-80ba-4413-82cd-654a4818d9a8,24-03-2025,1900-01-01 11:18:00,678,,MZ,RS,,,,SB,RS,,,,GG,RL,,MS,,MS,RS,,GG,,Playback,2,False,,C_2,_C_2_trial2_sec_play
bfb0f5b9-134f-4415-abc0-50dcc73e2043,24-03-2025,1900-01-01 11:20:00,680,681.0,MZ,RS,,,,SB,M,,,,GG,RL,,,,MS,M,,,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
7c703e74-ec66-451a-a02e-b0a3bfbfc669,24-03-2025,1900-01-01 11:22:00,682,683.0,MZ,E,,,,SB,PL,,GG,,GG,PL,,SB,,MS,E,,,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
f948c7bf-92bc-4c15-a085-e508a873a5e0,24-03-2025,1900-01-01 11:24:00,684,685.0,MZ,RS,,,,SB,PL,,GG,,GG,PL,,,,MS,E,,,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
dc74c47b-fa66-43f5-b2c5-26d219da8125,24-03-2025,1900-01-01 11:26:00,686,687.0,MZ,E,,,,SB,M,,,,GG,M,,,,MS,E,,,,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
c4868584-726d-44d6-a661-86e5afa30c90,24-03-2025,1900-01-01 11:28:00,688,689.0,MZ,M,,,,SB,RS,,,,GG,RS,,,MS,MS,E,,,GG,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
72434fea-7964-4cef-a189-941eb8d9d7e9,24-03-2025,1900-01-01 11:30:00,690,691.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,E,,,GG,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
acda7762-8e3b-4ff5-a536-144d972674c9,24-03-2025,1900-01-01 11:32:00,692,693.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,E,,,GG,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
d4c6934c-44d6-41cb-abe1-5217b4a7fdf8,24-03-2025,1900-01-01 11:34:00,694,695.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,E,,,GG,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
c027adc2-aa72-4c0f-8797-3a7e448d1512,24-03-2025,1900-01-01 11:36:00,696,697.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,E,,,GG,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
4d53cd3e-6a18-4368-8cbd-0e65c177daf6,24-03-2025,1900-01-01 11:38:00,698,699.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,E,,,GG,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
9e052028-470f-4544-a4ed-bc0a7a246e9e,24-03-2025,1900-01-01 11:40:00,700,701.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,E,,,GG,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
25838077-aa10-401f-b87f-20eeedd5c0c5,24-03-2025,1900-01-01 11:42:00,702,703.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,RS,,,GG,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
676c1e4a-972c-4c0f-bf21-e1f8c55c246f,24-03-2025,1900-01-01 11:44:00,704,705.0,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,RS,,,GG,Playback,2,False,morn2,C_2,morn2_C_2_trial2_sec_play
7fca5b3d-97d1-4632-962f-c68f57e9d7c3,24-03-2025,1900-01-01 11:46:00,706,,MZ,RS,,,,SB,RS,,,,GG,RS,,,MS,MS,RS,,,GG,Playback,2,False,,C_2,_C_2_trial2_sec_play
4cff9b8c-0002-4748-8f89-2cf04aa42a2a,24-03-2025,1900-01-01 13:20:00,800,799.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
66fd1e5f-9834-4fe3-84ac-cb33a2935bc2,24-03-2025,1900-01-01 13:22:00,802,801.0,MZ,M,,,,SB,E,,MS,,GG,E,,,,MS,E,,SB,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
caf1d0c9-66eb-47df-bd6f-a0ccd21cd491,24-03-2025,1900-01-01 13:24:00,804,803.0,MZ,M,,,,SB,E,,MS,,GG,E,,,,MS,E,,SB,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
7c6095c2-2790-4cae-942c-7a4e8a4caad9,24-03-2025,1900-01-01 13:26:00,806,805.0,MZ,M,,,,SB,E,,,,GG,E,,,MS,MS,E,,,GG,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
cfff02bd-bb55-43c9-988b-fb2a846705a5,24-03-2025,1900-01-01 13:28:00,808,807.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
02e97183-c1e4-4bd6-91ce-862c50a8264b,24-03-2025,1900-01-01 13:30:00,810,809.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
e2e3d0a3-2b23-4e7a-9224-a7adfbbc26e8,24-03-2025,1900-01-01 13:32:00,812,811.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
2f98377f-c926-4aec-813e-e487e50c8359,24-03-2025,1900-01-01 13:34:00,814,813.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
536c45cc-dc84-4082-9e74-0bda13270226,24-03-2025,1900-01-01 13:36:00,816,815.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
beea5a52-1769-4a4a-bd03-b8e82204a1de,24-03-2025,1900-01-01 13:38:00,818,817.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
7dc808da-dc49-47b9-a149-02f0ca585ec8,24-03-2025,1900-01-01 13:40:00,820,819.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
e46c17e4-500a-42ad-8002-1a0eb7d2f70a,24-03-2025,1900-01-01 13:42:00,822,821.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
a23c1c0a-9058-4071-806c-2e328de0cd77,24-03-2025,1900-01-01 13:44:00,824,823.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
f3939676-e975-4265-8805-359e5a34dd6e,24-03-2025,1900-01-01 13:46:00,826,825.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
2bd601d9-d2c8-4faa-93be-edc3cebc5246,24-03-2025,1900-01-01 13:48:00,828,827.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
918116c7-da26-4814-bc79-76a4eb20fa8a,24-03-2025,1900-01-01 13:50:00,830,829.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
e78a6278-35e9-4d0c-b417-2c3d319ceb7c,24-03-2025,1900-01-01 13:52:00,832,831.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
af83788f-8505-4611-bfc3-da18a9586c10,24-03-2025,1900-01-01 13:54:00,834,833.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
42e16017-76e2-4bba-824c-8b05c7b9a59d,24-03-2025,1900-01-01 13:56:00,836,835.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
1bdc34be-507c-4557-9793-75b7f5095aff,24-03-2025,1900-01-01 13:58:00,838,837.0,MZ,E,,,GG,SB,E,,GG,,GG,E,,SB,MZ,MS,E,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
0adbcccc-bcef-4b95-aa7d-d2cee9a80002,24-03-2025,1900-01-01 14:00:00,840,839.0,MZ,E,,,GG,SB,E,,GG,,GG,E,,SB,MZ,MS,E,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
e84f6398-2a16-4d93-8e19-6ae7a6d203cd,24-03-2025,1900-01-01 14:02:00,842,841.0,MZ,E,,,GG,SB,E,,GG,,GG,E,,SB,MZ,MS,E,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
2f282923-dbd3-435d-a148-4fef01f0dddd,24-03-2025,1900-01-01 14:04:00,844,843.0,MZ,E,,,,SB,E,,GG,,GG,E,,SB,,MS,E,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
8c3ac1c1-812c-4480-ab17-f169247f0c0a,24-03-2025,1900-01-01 14:06:00,846,845.0,MZ,E,,,,SB,E,,GG,,GG,E,,SB,,MS,E,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
a10ab018-b778-49cc-bdbc-d672e3eb9f37,24-03-2025,1900-01-01 14:08:00,848,847.0,MZ,E,,,MS,SB,E,,GG,,GG,E,,SB,,MS,M,,,MZ,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
5a472080-4310-42e5-b528-1ba5ddaebdcf,24-03-2025,1900-01-01 14:10:00,850,849.0,MZ,E,,,,SB,E,,GG,,GG,E,,SB,MS,MS,E,,,GG,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
97fb316c-7cd3-41e1-ab58-b4576ba757f3,24-03-2025,1900-01-01 14:12:00,852,851.0,MZ,E,,,,SB,E,,GG,,GG,E,,SB,MS,MS,E,,,GG,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
62bea99b-e74e-4da6-a7c5-9f568c359da0,24-03-2025,1900-01-01 14:14:00,854,853.0,MZ,E,,,,SB,E,,GG,,GG,E,,SB,MS,MS,E,,,GG,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
e063549f-4ff1-4d40-942c-2fd190c846b0,24-03-2025,1900-01-01 14:16:00,856,855.0,MZ,M,,,,SB,E,,GG,,GG,E,,SB,,MS,E,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
894abc9a-8b8e-4753-a908-1bd5b7730f39,24-03-2025,1900-01-01 14:18:00,858,857.0,MZ,RS,,,,SB,E,,GG,,GG,E,,SB,,MS,E,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
979d0a1e-0893-4078-8736-57ab3fcb8c3a,24-03-2025,1900-01-01 14:20:00,860,859.0,MZ,M,,,,SB,RS,,,,GG,E,,,,MS,E,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
be257f15-ae99-4d15-92b2-aed7bdd5fdee,24-03-2025,1900-01-01 14:22:00,862,861.0,MZ,E,,,SB,SB,M,,,MZ,GG,E,,,,MS,E,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
871a70f0-7fcc-4b64-af7b-5e1d89726815,24-03-2025,1900-01-01 14:24:00,864,863.0,MZ,M,,,,SB,M,,,,GG,E,,,,MS,E,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
05efe310-33c7-47a6-b71d-849916730ceb,24-03-2025,1900-01-01 14:26:00,866,865.0,MZ,M,,,,SB,E,,,GG,GG,E,,,SB,MS,RS,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
a1ce748d-55d1-4b3a-aa56-1d628a2ddc9e,24-03-2025,1900-01-01 14:28:00,868,867.0,MZ,RS,,,GG,SB,RS,,,,GG,E,,,MZ,MS,RS,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
807ca4d3-c868-4044-81cb-73aff6a4fc6d,24-03-2025,1900-01-01 14:30:00,870,869.0,MZ,RS,,,GG,SB,RS,,,,GG,E,,,MZ,MS,RS,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
8883d057-3387-48a4-b9ad-ff7cd061b5db,24-03-2025,1900-01-01 14:32:00,872,871.0,MZ,M,,,"SB, MS",SB,M,,,"MZ, MS",GG,E,,,,MS,M,,,"MZ, SB",Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
588bab47-35a1-48f7-a02e-273dd14aac35,24-03-2025,1900-01-01 14:34:00,874,873.0,MZ,RS,,,,SB,RS,,,GG,GG,E,,,SB,MS,RS,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
5ab695aa-359d-4add-a6cc-ff5c694d1e19,24-03-2025,1900-01-01 14:36:00,876,875.0,MZ,M,,,,SB,RS,,,GG,GG,E,,,SB,MS,RS,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
445b3584-45fc-43f3-ad2e-a260a899188f,24-03-2025,1900-01-01 14:38:00,878,877.0,MZ,M,,,,SB,RS,,,,GG,RS,,MS,,MS,RS,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
394c0a4f-0610-4d9a-a1d0-5024e0a5e6bd,24-03-2025,1900-01-01 14:40:00,880,879.0,MZ,RS,,,,SB,RS,,,,GG,RS,,MS,,MS,RS,,GG,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
050cda35-f354-421c-af61-d5329a9438ea,24-03-2025,1900-01-01 14:42:00,882,881.0,MZ,RS,,,,SB,GR,GG,,,GG,GG,SB,,,MS,RS,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
cd870d10-f2ca-402c-b679-daca0a8145df,24-03-2025,1900-01-01 14:44:00,884,883.0,MZ,RS,,,,SB,RS,,GG,,GG,RS,,SB,,MS,RS,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
070975e8-e7aa-493d-9622-4352b0a1bfb4,24-03-2025,1900-01-01 14:46:00,886,885.0,MZ,RS,,,,SB,RS,,GG,,GG,RS,,SB,,MS,RS,,,,Playback,2,False,enrich,C_2,enrich_C_2_trial2_sec_play
e4877495-810d-489d-bb3c-9f5bbf0cc391,26-04-2025,1900-01-01 09:32:00,572,572.0,MZ,E,,,,SB,E,,"GG, MS",,GG,E,,"SB, MS",,MS,E,,"SB, GG",,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
1a6f344b-2d69-4e0e-85ec-3a6f583c9f42,26-04-2025,1900-01-01 09:34:00,574,574.0,MZ,E,,,,SB,E,,"GG, MS",,GG,E,,"SB, MS",,MS,E,,"SB, GG",,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
2e00398c-4081-4ce4-9285-4c47e2a768a1,26-04-2025,1900-01-01 09:36:00,576,576.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
deb32860-9f3e-45f9-b804-08c0bc7192c0,26-04-2025,1900-01-01 09:38:00,578,578.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
b7fdd0ef-a6d1-40b7-8f84-0f714912be66,26-04-2025,1900-01-01 09:40:00,580,580.0,MZ,E,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
986ddc35-4687-40df-90e4-e4bc03951e80,26-04-2025,1900-01-01 09:42:00,582,582.0,MZ,RS,,,GG,SB,E,,,,GG,E,,,MZ,MS,E,,,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
e2a671ba-ffdb-48b1-8d87-9b57ed4c398a,26-04-2025,1900-01-01 09:44:00,584,584.0,MZ,RS,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
33eed9ca-069a-4f8d-b69b-84da61964141,26-04-2025,1900-01-01 09:46:00,586,586.0,MZ,RS,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
78196548-316c-4862-9bcc-56e1b89dedb2,26-04-2025,1900-01-01 09:48:00,588,588.0,MZ,RS,,,,SB,E,,,,GG,E,,MS,,MS,E,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
cfe4f03e-2589-495b-8cb2-46200517fcc3,26-04-2025,1900-01-01 09:50:00,590,590.0,MZ,M,,,,SB,E,,,,GG,RS,,,,MS,RS,,,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
af4ecc69-50a5-4b4a-b6a8-3bc84ddf8178,26-04-2025,1900-01-01 09:52:00,592,592.0,MZ,RS,,,"MS, GG",SB,RS,,,,GG,RS,,,"MZ, MS",MS,RS,,,"MZ, GG",Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
01e5d7be-b854-4509-897e-af1a78e1cad0,26-04-2025,1900-01-01 09:54:00,594,594.0,MZ,RS,,,,SB,RS,,MS,,GG,RS,,,,MS,RS,,SB,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
72d483e4-8056-4f1b-88a5-d8675abbb04b,26-04-2025,1900-01-01 09:56:00,596,596.0,MZ,RS,,,,SB,RS,,"GG, MS",,GG,RS,,SB,MS,MS,RS,,SB,GG,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
9c20a1ab-0763-45a9-9714-9c608682005f,26-04-2025,1900-01-01 09:58:00,598,598.0,MZ,RS,,,,SB,RS,,"GG, MS",,GG,RS,,SB,MS,MS,RS,,SB,GG,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
ec9480d5-aa10-4750-9603-fdfdb893fdeb,26-04-2025,1900-01-01 10:00:00,600,600.0,MZ,RS,,,,SB,RS,,"GG, MS",,GG,RS,,SB,MS,MS,RS,,SB,GG,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
7d25ecd3-5469-41f7-8803-10a2bfa28491,26-04-2025,1900-01-01 10:02:00,602,602.0,MZ,RL,,,,SB,E,,"GG, MS",,GG,RS,,SB,MS,MS,RS,,SB,GG,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
e1a33406-70f1-4c92-bca0-15ef358d14e0,26-04-2025,1900-01-01 10:04:00,604,604.0,MZ,RL,,,,SB,E,,"GG, MS",,GG,RS,,SB,MS,MS,RS,,SB,GG,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
c0eef5a8-fc4a-4925-8529-9098c14a11e6,26-04-2025,1900-01-01 10:06:00,606,606.0,MZ,RL,,,,SB,RS,,,,GG,RS,,MS,,MS,E,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
2b3199bb-fc26-4d67-8d24-42b9f3f9fc80,26-04-2025,1900-01-01 10:08:00,608,608.0,MZ,RL,,,,SB,RS,,,,GG,RS,,MS,,MS,E,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
20ad736e-2df5-4202-9ede-163802bdb800,26-04-2025,1900-01-01 10:10:00,610,610.0,MZ,RL,,,,SB,RS,,,,GG,RS,,MS,,MS,E,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
cb77c75d-881d-4291-b5b9-7da1bb6bc6f1,26-04-2025,1900-01-01 10:12:00,612,612.0,MZ,RL,,,,SB,RS,,,,GG,RS,,MS,,MS,E,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
c814fe3d-8380-43ba-8236-8b6c52190333,26-04-2025,1900-01-01 10:14:00,614,614.0,MZ,RL,,,,SB,RS,,GG,MS,GG,RS,,"SB, MS",,MS,RS,,GG,SB,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
a5beb0b2-eff4-4bb1-b210-231a0b95a2d2,26-04-2025,1900-01-01 10:16:00,616,616.0,MZ,RL,,,,SB,M,,GG,MS,GG,RS,,"SB, MS",,MS,RS,,GG,SB,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
eab4c0b7-4182-4305-9499-177543c04fd6,26-04-2025,1900-01-01 10:18:00,618,618.0,MZ,RL,,,,SB,RS,,"GG, MS",,GG,RS,,"MS, SB",,MS,RS,,"SB, GG",,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
fe71676e-445e-4e16-bbee-8cb6b9d219d2,26-04-2025,1900-01-01 10:20:00,620,620.0,MZ,RL,,,,SB,RL,,,,GG,RS,,MS,,MS,RL,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
3bd73f1e-3134-4388-a6e0-832525fb2abf,26-04-2025,1900-01-01 10:22:00,622,622.0,MZ,RL,,,,SB,RL,,,,GG,RS,,MS,,MS,RL,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
61ccdc09-3fbb-4f9a-b24e-7175cd89fe53,26-04-2025,1900-01-01 10:24:00,624,624.0,MZ,RL,,,,SB,RL,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
d1c6027d-3036-48a1-bdf4-1d4d94fbfb3d,26-04-2025,1900-01-01 10:26:00,626,626.0,MZ,RL,,,,SB,RL,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
c59bdbf6-ad68-4932-8d20-1318d4e292c9,26-04-2025,1900-01-01 10:28:00,628,628.0,MZ,RL,,,,SB,RL,,,,GG,RL,,,MS,MS,RS,,,GG,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
250f3605-69f9-4bae-8166-e0ffaee3698d,26-04-2025,1900-01-01 10:30:00,630,630.0,MZ,RS,,,,SB,RL,,,,GG,RL,,MS,,MS,RL,,GG,,Playback,5,True,morn1,C_2,morn1_C_2_trial5_first_play
3cd2a7df-7b2f-4011-a33d-f073cb7c9b0c,26-04-2025,1900-01-01 10:46:00,646,645.0,MZ,DS,,,,SB,RS,,,MS,GG,RS,,,,MS,RS,,,SB,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
e6c34a83-e146-4cc1-8eda-853d884ec624,26-04-2025,1900-01-01 10:48:00,648,647.0,MZ,RS,,,,SB,RL,,,,GG,PL,MS,,,MS,PL,GG,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
717b6ba3-645e-460f-a4a8-3a7b0c5af1f2,26-04-2025,1900-01-01 10:50:00,650,649.0,MZ,RS,,,,SB,RL,,,,GG,RS,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
64704f56-91a4-4bd8-96d5-893c8af0dc21,26-04-2025,1900-01-01 10:52:00,652,651.0,MZ,RS,,,,SB,RL,,,,GG,RS,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
1eb1e6c0-0aff-488f-9e3f-aff4b5b2ea48,26-04-2025,1900-01-01 10:54:00,654,653.0,MZ,RS,,,,SB,RL,,,,GG,RS,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
abebc90c-02b3-433e-8a1d-a3ee998691ec,26-04-2025,1900-01-01 10:56:00,656,655.0,MZ,RS,,,,SB,RL,,,,GG,RS,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
cd9825bc-b155-4b2c-8fb2-2e429666aba9,26-04-2025,1900-01-01 10:58:00,658,657.0,MZ,RL,,,,SB,RL,,,,GG,RL,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
0ed1832d-ff77-4d8c-a58f-0de71a625602,26-04-2025,1900-01-01 11:00:00,660,659.0,MZ,RL,,,,SB,RL,,,,GG,RL,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
ba049045-22ab-4652-814d-541f9f06f72e,26-04-2025,1900-01-01 11:02:00,662,661.0,MZ,RL,,,,SB,RL,,,,GG,RL,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
8dac92ea-f219-49cd-a83a-1d160f0f2024,26-04-2025,1900-01-01 11:04:00,664,663.0,MZ,RL,,,,SB,RL,,,,GG,RL,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
fcc1c9d8-591f-412f-bc2f-2416b5751071,26-04-2025,1900-01-01 11:06:00,666,665.0,MZ,RL,,,,SB,RL,,,,GG,RL,,,,MS,RS,,,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
2d35be7f-ad6e-4b3d-8a81-2bd0074a6e49,26-04-2025,1900-01-01 11:08:00,668,667.0,MZ,RL,,,,SB,RL,,,,GG,RL,,MS,,MS,E,,GG,,Playback,5,True,morn2,C_2,morn2_C_2_trial5_first_play
