ec5_uuid,date,1_TIme,msm,Ind_1,Ind_1_Behavior,Ind_1_Contact,Ind_1_AR,Ind_1_3M,Ind_2,Ind_2_Behavior,Ind_2_Contact,Ind_2_AR,Ind_2_3M,Ind_3,Ind_3_Behavior,Ind_3_Contact,Ind_3_AR,Ind_3_3M,Ind_4,Ind_4_Behavior,Ind_4_Contact,Ind_4_AR,Ind_4_3M,Ind_5,Ind_5_Behavior,Ind_5_Contact,Ind_5_AR,Ind_5_3M,condition,trial,first_day,phase,group,block_ID
e81c1b99-9d21-4dbf-945a-a976f1aad242,23-03-2025,14:45,885,ST,RS,,SR,,NY,RS,,,TK,SR,RS,,ST,,TK,RS,,,NY,TN,RS,,,,Playback,2,True,enrich,A_2,enrich_A_2_trial2_first_play
ccf75431-b5a1-41a2-ab73-5358d0dafb49,24-03-2025,09:32,572,ST,E,,,,NY,M,,,,SR,RS,,,,TK,RS,,,,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
635d5fce-1610-43c4-846f-5add000eadb6,24-03-2025,09:34,574,ST,E,,,,NY,E,,TK,,SR,RS,,,,TK,RS,,NY,,TN,M,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
72484e8e-30c6-413f-8c28-93bfdd333bae,24-03-2025,09:36,576,ST,E,,,,NY,M,,,,SR,RS,,,,TK,RS,,,,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
98673e2c-280e-4f2c-bf9e-d435411f41ae,24-03-2025,09:38,578,ST,M,,SR,,NY,E,,,,SR,M,,ST,,TK,RS,,,,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
f4c22fae-b125-4e0f-be03-77e20fa6f32c,24-03-2025,09:40,580,ST,E,,,,NY,E,,,,SR,M,,,,TK,RS,,,,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
ace31b45-b8be-41d3-9a80-285129fb792a,24-03-2025,09:42,582,ST,E,TN,,SR,NY,E,,,,SR,RS,,,ST,TK,RS,,,,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
32c7b8c8-dbb6-47b3-bfac-50501c3811b4,24-03-2025,09:44,584,ST,E,,SR,,NY,E,,,,SR,RS,,ST,,TK,RS,,,,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
a8dda896-d7dd-4ef7-aa3c-6792ab294402,24-03-2025,09:46,586,ST,E,,,,NY,E,,,,SR,RS,,,,TK,RS,,,,TN,M,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
fd391cfd-2591-4c57-bdf3-63be7a0f6ba9,24-03-2025,09:48,588,ST,E,,,SR,NY,E,,,,SR,RS,,,ST,TK,RS,,,,TN,M,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
2c51c471-5c94-4ec2-8102-854c01c70b2e,24-03-2025,09:50,590,ST,E,,SR,,NY,M,,,TN,SR,RS,,ST,,TK,RS,,,,TN,E,,,NY,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
6442ba57-d679-4fd6-91c7-02da02b5f8d4,24-03-2025,09:52,592,ST,E,,SR,,NY,E,,,TN,SR,RS,,ST,,TK,RS,,,,TN,E,,,NY,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
077a77cf-62b0-4bca-b045-5641ea27a82f,24-03-2025,09:54,594,ST,E,,SR,,NY,E,,,TN,SR,RS,,ST,,TK,RS,,,,TN,E,,,NY,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
2fac72e4-2e03-48fa-b77a-5e5d0d4c36ad,24-03-2025,09:56,596,ST,M,,,TN,NY,E,,,,SR,RS,,,,TK,RS,,,,TN,E,,,ST,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
1fb41294-7562-4986-80a8-7c50953a880d,24-03-2025,09:58,598,ST,RS,,,,NY,RS,,,TK,SR,RS,,,TN,TK,RS,,,NY,TN,E,,,SR,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
c4e7b868-e2b4-4771-9192-5e416947ef4f,24-03-2025,10:00,600,ST,RS,,SR,,NY,RS,,,TK,SR,RS,,ST,,TK,RS,,,NY,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
ba6f2d2d-9ba3-452c-b495-b877f87629dc,24-03-2025,10:02,602,ST,RS,,SR,,NY,RS,,,TK,SR,RS,,ST,,TK,RS,,,NY,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
fedcb13d-bdc1-4e31-ae02-3b226f52d226,24-03-2025,10:04,604,ST,RS,,,SR,NY,RS,,,TK,SR,RS,,,ST,TK,RS,,,NY,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
83bdf188-ce04-4178-bda9-9745118ec897,24-03-2025,10:06,606,ST,RS,,SR,,NY,RS,,,TK,SR,RS,,ST,,TK,RS,,,NY,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
10a64822-99b8-4a55-9a1e-a1c417b5667f,24-03-2025,10:08,608,ST,RS,,SR,,NY,RS,,,TK,SR,RS,,ST,,TK,RS,,,NY,TN,E,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
1d9ffcef-860d-411d-b6ef-f92cb77099ee,24-03-2025,10:10,610,ST,GR,TN,,SR,NY,RS,,,TK,SR,RS,,,"TN, ST",TK,RS,,,NY,TN,GG,ST,,SR,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
74ae5897-2445-4d4a-a6e2-4ad1de2c6e51,24-03-2025,10:12,612,ST,E,TN,SR,,NY,RS,,,TK,SR,RS,,ST,TN,TK,RS,,,NY,TN,GG,ST,,SR,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
2c92b0c3-40e4-4646-8d96-9f76ed80665c,24-03-2025,10:14,614,ST,E,TN,SR,,NY,RS,,,TK,SR,RS,,ST,TN,TK,RS,,,NY,TN,GG,ST,,SR,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
3bc8595e-c64a-40f2-9ff3-09f89bd03375,24-03-2025,10:16,616,ST,E,TN,NY,SR,NY,RS,,ST,"SR, TN",SR,RS,,,"TN, ST, NY",TK,RS,,,,TN,E,ST,,"NY, SR",Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
5bd111f3-3268-4d35-ad46-efe8a8652e4e,24-03-2025,10:18,618,ST,GR,TN,,SR,NY,M,,,,SR,RS,,,"ST, TN",TK,RS,,,,TN,GG,ST,,SR,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
7a2741b9-db03-4052-ab68-0c7eed0a6b4b,24-03-2025,10:20,620,ST,RS,,TN,"SR, NY",NY,RS,,,"TN, ST",SR,RS,,,"TN, ST",TK,RS,,,,TN,RS,,ST,"SR, NY",Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
5023eec5-4edb-436e-a5a7-d3a4d810982e,24-03-2025,10:22,622,ST,RS,,"SR, TN",,NY,M,,,,SR,RS,,"TN, ST",,TK,RS,,,,TN,RS,,"ST, SR",,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
201bef42-105e-40d3-ae0c-7d7a31d71252,24-03-2025,10:24,624,ST,RS,,"TN, SR",,NY,RS,,,,SR,RS,,"TN, ST",,TK,RL,,,,TN,RS,,"ST, SR",,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
2c613315-87eb-4e2a-9063-7aee9068d0f8,24-03-2025,10:26,626,ST,RS,,,SR,NY,M,,,,SR,RS,,,ST,TK,RL,,,,TN,RS,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
46657d33-1c10-4530-8926-85a3fc837a24,24-03-2025,10:28,628,ST,RS,,,SR,NY,E,,,,SR,RS,,,ST,TK,RL,,,,TN,RS,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
e2c6ab47-6bdf-4f57-a069-59cd96c53b8c,24-03-2025,10:30,630,ST,RS,,,SR,NY,E,,,,SR,RS,,,ST,TK,RL,,,,TN,RS,,,,Playback,2,False,morn1,A_2,morn1_A_2_trial2_sec_play
9071e0ea-df84-4491-8369-6d8d4e52fc88,24-03-2025,10:32,632,ST,RS,,,SR,NY,E,,,,SR,RS,,,ST,TK,RL,,,,TN,RS,,,,Playback,2,False,extra,A_2,_A_2_trial2_sec_play
ee39d627-f724-431f-aac7-abbd207f43e4,24-03-2025,10:34,634,ST,RS,,,SR,NY,RS,,,,SR,RS,,,ST,TK,RL,,,,TN,RS,,,,Playback,2,False,extra,A_2,_A_2_trial2_sec_play
26a336ed-3f00-4d1c-9a3c-cc237aa1aada,24-03-2025,10:36,636,ST,RS,,,SR,NY,RS,,,,SR,RS,,,ST,TK,RL,,TN,,TN,RS,,TK,,Playback,2,False,extra,A_2,_A_2_trial2_sec_play
e0a2f8c3-5b46-4a28-9c39-3e4947d4fde0,24-03-2025,10:38,638,ST,RS,,,,NY,RS,,,,SR,M,,,,TK,RL,,TN,,TN,RS,SR,TK,,Playback,2,False,extra,A_2,_A_2_trial2_sec_play
0fb71ee4-0551-4b12-9179-a353173040fe,24-03-2025,10:40,640,ST,RS,,,,NY,RS,,,SR,SR,M,,,NY,TK,RS,,TN,,TN,RS,,TK,,Playback,2,False,extra,A_2,_A_2_trial2_sec_play
eb307cf1-09d4-4a34-a98c-4530f418d881,24-03-2025,10:42,642,ST,RS,,,,NY,RS,,,SR,SR,RS,,,NY,TK,RS,,TN,,TN,RS,,TK,,Playback,2,False,extra,A_2,_A_2_trial2_sec_play
6eeffb3d-6b12-4664-99b0-5ad5081c5343,24-03-2025,10:44,644,ST,RS,,,,NY,M,,,"TK, TN",SR,RS,,,,TK,RS,,TN,,TN,RL,,TK,,Playback,2,False,extra,A_2,_A_2_trial2_sec_play
2b814498-d08e-4ec4-bfe8-1864636ba308,24-03-2025,10:46,646,ST,RS,,,,NY,RS,,SR,,SR,RS,,NY,,TK,RS,,TN,,TN,RL,,TK,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
9896a76e-a0fc-4f82-a709-df07bc385eff,24-03-2025,10:48,648,ST,RS,,,,NY,E,,SR,,SR,RS,,NY,,TK,RS,,,TN,TN,RL,,,TK,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
24b133f5-5413-47a7-a03d-34ebbd636860,24-03-2025,10:50,650,ST,RS,,,,NY,RS,,,,SR,M,,,NY,TK,RS,,,TN,TN,RL,,,TK,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
13b9a2ab-86df-49e4-96c6-11b0c0587d72,24-03-2025,10:52,652,ST,RS,,,,NY,RS,,,,SR,M,,,NY,TK,RS,,,TN,TN,RL,,,TK,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
6c69b483-c5e1-430e-a5e8-0b3ba74bc780,24-03-2025,10:54,654,ST,RS,,,,NY,RS,,,SR,SR,RS,,,NY,TK,RS,,TN,,TN,RS,,TK,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
3bc2c777-e626-44d4-817b-c572cdbc6add,24-03-2025,10:56,656,ST,RS,,,,NY,RS,,,"TK, TN",SR,RS,,,,TK,RS,,TN,NY,TN,RS,,TK,NY,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
30460a65-5a31-4a0d-bb1f-fd3b7875a94d,24-03-2025,10:58,658,ST,RS,,,,NY,RS,,,"TK, TN",SR,RS,,,,TK,RS,,TN,NY,TN,RS,,TK,NY,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
79de2292-eabf-47cf-9649-34ac0958b12c,24-03-2025,11:00,660,ST,RS,,,,NY,RS,,,"TK, TN",SR,RS,,,,TK,RS,,TN,NY,TN,RS,,TK,NY,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
620e286d-4ee9-4411-9c1b-5d345e70ba47,24-03-2025,11:02,662,ST,RS,,TN,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,ST,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
1e1588b7-9a04-4cc8-baa3-ab76b58c4e67,24-03-2025,11:04,664,ST,RS,,TN,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,ST,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
95cadffd-a008-4b22-8314-c0ea1a206f33,24-03-2025,11:06,666,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,M,,,ST,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
22b8ba65-7d80-4212-b22a-ff889a994e8f,24-03-2025,11:08,668,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,,ST,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
4ec8fe86-ca0e-4241-8d12-cfda91efe967,24-03-2025,11:10,670,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,,ST,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
add162d2-1379-449f-9cda-690353926b3b,24-03-2025,11:12,672,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RL,,,NY,TN,E,,,ST,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
bfdff205-bb6a-4232-968a-7223115004d2,24-03-2025,11:14,674,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RL,,,NY,TN,E,,,ST,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
64759188-f493-4700-9c0d-3395eae378da,24-03-2025,11:16,676,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RL,,,NY,TN,E,,,ST,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
a684be06-8401-48c3-854d-09dfaf495973,24-03-2025,11:18,678,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RL,,,NY,TN,E,,,ST,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
ab8e2cd0-c461-4772-b767-425b2ce2f298,24-03-2025,11:20,680,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RL,,,NY,TN,E,,,ST,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
4cd08245-f637-4118-8e3c-129cbcf25e48,24-03-2025,11:22,682,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,M,,,ST,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
8e333754-8dd0-4d52-bb49-d4d939b96f5a,24-03-2025,11:24,684,ST,RS,,,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,RS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
a0ef686a-007b-4633-8430-51a439971228,24-03-2025,11:26,686,ST,M,,,,NY,RS,,SR,,SR,RS,,NY,,TK,RL,,,,TN,RS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
47c0ffd7-b4d7-42b4-9230-3b94ff27d70d,24-03-2025,11:28,688,ST,RS,,"NY, TK",,NY,RS,,"TK, ST",,SR,RS,,,,TK,RL,,"ST, NY",,TN,DS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
5c891757-9025-4b13-ad5a-e556e1f13c36,24-03-2025,11:30,690,ST,RS,,TK,NY,NY,RS,,,"TK, ST",SR,RS,,,,TK,RL,,ST,NY,TN,RS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
17272193-20dc-4842-bfa0-3458e9338c05,24-03-2025,11:32,692,ST,RL,,TK,NY,NY,RS,,,"TK, ST",SR,RS,,,,TK,RL,,ST,NY,TN,RS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
c4221f16-4c91-41d5-84e2-b73b1546e258,24-03-2025,11:34,694,ST,RL,,"TK, NY",,NY,RS,,"TK, ST",,SR,RS,,,,TK,RL,,"ST, NY",,TN,RS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
a5395708-6317-4716-b9b6-f2315c8b3c76,24-03-2025,11:36,696,ST,RL,,TK,,NY,RS,,,,SR,RS,,,,TK,RL,,ST,,TN,RS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
911f7cda-716c-4d2e-b187-6aa5abad4af7,24-03-2025,11:38,698,ST,RL,,TK,,NY,RS,,,,SR,RS,,,,TK,RL,,ST,,TN,DS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
c0588e37-4b5a-4379-ac23-8efd3316e559,24-03-2025,11:40,700,ST,RL,,TK,,NY,RS,,,,SR,RS,,,,TK,RL,,ST,,TN,RS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
1c60151f-5f2c-451c-a90c-567e2694951e,24-03-2025,11:42,702,ST,RL,,TK,,NY,RS,,,,SR,RS,,,,TK,RL,,ST,,TN,RS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
e2c6c451-d6bf-400e-8908-3215e66d3579,24-03-2025,11:44,704,ST,RL,,TK,NY,NY,RS,,,"TK, ST",SR,RS,,,,TK,RL,,TN,NY,TN,DS,,,,Playback,2,False,morn2,A_2,morn2_A_2_trial2_sec_play
b0bac1c8-4b8c-4aed-8fbc-b01e4f14b4bf,24-03-2025,11:46,706,ST,RL,,TK,NY,NY,RS,,,"TK, ST",SR,RS,,,,TK,RS,,ST,NY,TN,RS,,,,Playback,2,False,extra,A_2,_A_2_trial2_sec_play
87663646-460a-4788-ac2a-2c68f6c00a4f,24-03-2025,13:20,800,ST,E,,,"TK, TN",NY,E,,,,SR,RS,,,,TK,E,,TN,ST,TN,E,,TK,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
ed85da7a-629a-4ba7-a4f8-dab5cc42cbf0,24-03-2025,13:22,802,ST,E,,,"TK, TN",NY,E,,,,SR,RS,,,,TK,E,,TN,ST,TN,E,,TK,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
1455bfba-e334-4679-be51-055b73f33a99,24-03-2025,13:24,804,ST,E,,TK,TN,NY,E,,,,SR,RS,,,,TK,E,,ST,TN,TN,E,,,"TK, ST",Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
c537ddda-5284-467a-a492-1be860285d8e,24-03-2025,13:26,806,ST,E,,TN,TK,NY,E,,,,SR,RS,,,,TK,M,,,"TN, ST",TN,E,,ST,TK,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
b7528838-5e41-47ad-bffe-e6968ba9f895,24-03-2025,13:28,808,ST,E,,TN,,NY,E,,,TK,SR,RS,,,,TK,M,,,NY,TN,E,,ST,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
14fa27c9-8fc2-44bb-b2ee-be03b4ce6fe2,24-03-2025,13:30,810,ST,E,,TN,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,ST,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
7b576541-8874-43d7-8c55-63910855a205,24-03-2025,13:32,812,ST,E,,,TN,NY,E,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
e7e479be-3f66-465f-946b-d4dbe046b7f3,24-03-2025,13:34,814,ST,E,,,TN,NY,M,,,SR,SR,RS,,,NY,TK,RL,,,,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
5b38e698-116d-4aab-8b65-b1b119564228,24-03-2025,13:36,816,ST,E,,,TN,NY,E,,,SR,SR,RS,,,NY,TK,RL,,,,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
7e89a192-329d-4f34-a92b-cb4c7e47a39d,24-03-2025,13:38,818,ST,E,,,TN,NY,E,,,SR,SR,RS,,,NY,TK,RL,,,,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
b169b70c-576e-43bd-b21b-1addfe7890fa,24-03-2025,13:40,820,ST,E,,,TN,NY,E,,,SR,SR,RS,,,NY,TK,RL,,,,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
758ce22e-800a-4c44-8a54-c81d4e395193,24-03-2025,13:42,822,ST,E,,,TN,NY,M,,,,SR,RS,,,,TK,RL,,,,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
02e74ac5-2817-42cd-9a41-15dcb2fbf195,24-03-2025,13:44,824,ST,E,,TN,,NY,RL,,TK,,SR,RS,,,,TK,RL,,NY,,TN,E,,ST,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
5f432585-aa0b-4d64-bf73-29e1ad8c4f59,24-03-2025,13:46,826,ST,E,,TN,,NY,RL,,TK,,SR,RS,,,,TK,RL,,NY,,TN,E,,ST,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
04223151-786c-4cb8-ae75-9be15a329c74,24-03-2025,13:48,828,ST,E,,,,NY,RL,,TK,,SR,RS,,,,TK,RL,,NY,,TN,DS,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
0c049448-45c6-482d-82f5-b1ce445eccaa,24-03-2025,13:50,830,ST,E,,,,NY,RL,,TK,,SR,RS,,,,TK,RL,,NY,,TN,DS,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
03298775-c008-4ebf-bab5-8711695d235d,24-03-2025,13:52,832,ST,E,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RL,,,NY,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
53f540e9-49c1-4293-9cdd-8a5f9696468d,24-03-2025,13:54,834,ST,E,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RL,,,NY,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
bfb63bf5-925c-4b44-a526-60204478bdf5,24-03-2025,13:56,836,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RL,,,NY,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
343dc0b9-0dd9-4151-9dba-69c95a5f2f35,24-03-2025,13:58,838,ST,RS,,,TN,NY,RS,,,TK,SR,RS,,,,TK,RL,,,NY,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
d3b57077-dc95-405c-bdbb-b3e069cdc646,24-03-2025,14:00,840,ST,RS,,,TN,NY,RS,,,SR,SR,RS,,,NY,TK,RL,,,,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
4b892fcc-17cb-41b4-884a-784c1fc5c953,24-03-2025,14:02,842,ST,RS,,,TN,NY,RS,,,,SR,RS,,,,TK,RS,,,,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
c4d33368-7689-44bf-897e-2d63d775835a,24-03-2025,14:04,844,ST,RS,,,"SR, TN",NY,RS,,,,SR,M,,TN,ST,TK,RS,,,,TN,E,,SR,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
3304db90-a96c-40fd-9ae3-a40796f87c54,24-03-2025,14:06,846,ST,RS,,,TN,NY,RS,,,,SR,M,,,,TK,RS,,,,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
d8119d58-c487-4608-a022-12ca52f8ac12,24-03-2025,14:08,848,ST,PL,,NY,,NY,PL,,ST,,SR,RS,,,,TK,RS,,,,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
92cdf155-3b28-4c4b-a856-5f25a14fa331,24-03-2025,14:10,850,ST,DS,,,,NY,M,,,,SR,RS,,,,TK,RS,,,,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
8123fa32-83f0-4958-ac97-4f8e2c9c1578,24-03-2025,14:12,852,ST,RS,,,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
cc4c87da-5d49-4c9c-81c7-2158468abbd6,24-03-2025,14:14,854,ST,M,,,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
56180bba-ae72-4c05-ad4d-639e1a742712,24-03-2025,14:16,856,ST,RS,,,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
9652c8c6-a69b-489f-8138-c55770a8b121,24-03-2025,14:18,858,ST,RS,,,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
99a99c0b-ddd6-44ae-b0f9-58e25af25180,24-03-2025,14:20,860,ST,RS,,,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
411d2db6-eafd-456f-9074-8c6cb413e710,24-03-2025,14:22,862,ST,RS,,,,NY,RS,,,TK,SR,RS,,,,TK,RS,,,NY,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
f13a10dc-9b32-4246-9d0e-2560fac23363,24-03-2025,14:24,864,ST,E,,,,NY,RS,,,TK,SR,RS,,,,TK,RL,,,NY,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
95c30d51-e453-497a-bf47-2c35c30c2d7a,24-03-2025,14:26,866,ST,E,,,,NY,RS,,,,SR,RS,,,,TK,RL,,,,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
a271249b-6bf1-4d9a-a84b-06ddb3ae0667,24-03-2025,14:28,868,ST,E,,,,NY,RS,,,,SR,RS,,,,TK,RL,,,,TN,E,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
8f322126-37d6-4a22-8dee-e6c33572b57c,24-03-2025,14:30,870,ST,M,,,TN,NY,RS,,,,SR,RS,,,,TK,M,,,,TN,M,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
6683f027-997d-4e1f-b8f9-e21bc9f167b9,24-03-2025,14:32,872,ST,RS,,,,NY,M,,,"TK, TN",SR,RS,,,,TK,PL,,TN,NY,TN,PL,,TK,NY,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
13041e01-9e5d-4ddb-b23e-1e18ff314c47,24-03-2025,14:34,874,ST,M,,,TK,NY,RS,,,TK,SR,RS,,,,TK,E,,,"ST, NY",TN,RS,,,,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
69681894-8ee7-472f-b518-311c80ddc572,24-03-2025,14:36,876,ST,E,,TK,"TN, NY",NY,E,,,"TK, ST, TN",SR,RS,,,,TK,E,,ST,"NY, TN",TN,E,,,"TK, NY, ST",Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
cb6a48ed-5a39-40e8-ad94-648f460e94f4,24-03-2025,14:38,878,ST,E,,TK,TN,NY,M,,,"TN, ST, TK",SR,RS,,,,TK,E,,ST,"TN, NY",TN,E,,,"ST, TK, NY",Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
b4d629e4-f9a0-4ca0-bc6d-dc63fa0470b6,24-03-2025,14:40,880,ST,E,,,TN,NY,RS,,,SR,SR,RS,,,NY,TK,RS,,,,TN,E,,,ST,Playback,2,False,enrich,A_2,enrich_A_2_trial2_sec_play
