ec5_uuid,date,1_TIme,msm,Ind_1,Ind_1_Behavior,Ind_1_Contact,Ind_1_AR,Ind_1_3M,Ind_2,Ind_2_Behavior,Ind_2_Contact,Ind_2_AR,Ind_2_3M,Ind_3,Ind_3_Behavior,Ind_3_Contact,Ind_3_AR,Ind_3_3M,Ind_4,Ind_4_Behavior,Ind_4_Contact,Ind_4_AR,Ind_4_3M,Ind_5,Ind_5_Behavior,Ind_5_Contact,Ind_5_AR,Ind_5_3M,condition,trial,first_day,phase,group,block_ID
6ee24f84-f010-454c-abf8-caa500a66043,12-03-2025,09:49,589,MN,M,,,NY,NY,RS,,,ST,NR,RS,,TN,,TK,RS,,,,LN,RS,,SR,,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
661d80b2-457e-4d9c-a605-4baeb062c3bd,12-03-2025,09:51,591,MN,GG,SR,TN,,NY,RS,,,,NR,GR,ST,TN,,TK,RS,,,,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
11768b2f-c3ec-4fc8-9121-47f2b60cd29c,12-03-2025,09:53,593,MN,GG,SR,TN,,NY,RS,,,TK,NR,GR,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
c82c1bcb-c707-44bb-8cd7-958ada5b8a32,12-03-2025,09:55,595,MN,GG,SR,TN,,NY,RS,,,TK,NR,GR,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
3ab77880-1f66-4212-b493-80ae1e028afa,12-03-2025,09:57,597,MN,GG,SR,TN,,NY,RS,,,TK,NR,GR,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
6993cfbb-d90d-4d25-898d-dcbae57c582b,12-03-2025,09:59,599,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
2cc43214-f44f-4020-b2ad-0097e85e1447,12-03-2025,10:01,601,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
a594e181-2ddc-43c4-845d-35e9ccbc5e21,12-03-2025,10:03,603,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
0f677356-811e-4730-8e50-6798f4c4eaaf,12-03-2025,10:05,605,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
41bdcb0f-1cdf-4685-bf84-9297c9a3f50f,12-03-2025,10:07,607,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
6a1da9bf-fb5e-4e34-9c6e-215e5dd18e0f,12-03-2025,10:09,609,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
937e353b-7498-4024-b62a-2d1a6323e6d4,12-03-2025,10:11,611,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
1a6512a2-adc1-4eb1-a13e-ec1aed926824,12-03-2025,10:13,613,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
8df1a0c3-1866-4e60-ae5a-8017b7667b48,12-03-2025,10:15,615,MN,GM,SR,TN,,NY,SD,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
c70d2ab9-e191-409a-9ae5-a1ed19ca2074,12-03-2025,10:17,617,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
7fc3115c-ccaa-4b4b-bc29-b549a7a27b1c,12-03-2025,10:19,619,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
cc836ca9-c0a6-43cd-ac97-8e32d48b4562,12-03-2025,10:21,621,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
a5e10571-b713-46e7-8404-d7a7170d970f,12-03-2025,10:23,623,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
93c38e08-4747-4675-8e84-c8ed9a631bc6,12-03-2025,10:25,625,MN,GM,SR,TN,,NY,RS,,,TK,NR,GM,ST,TN,,TK,RS,,,NY,LN,RS,,"ST, SR",,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
97f58550-2c69-482b-acf2-1ada079c9876,12-03-2025,10:27,627,MN,M,,,,NY,RS,,,TK,NR,RS,,TN,,TK,RS,,,NY,LN,RS,,SR,,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
4ea75318-eb77-4d71-b604-ba50427e9bf3,12-03-2025,10:29,629,MN,RS,,NY,TK,NY,RS,,ST,TK,NR,RL,,,,TK,RS,,,"NY, ST",LN,RS,,,,Playback,1,False,morn1,A_1,morn1_A_1_trial1_sec_play
a4f2aa41-1877-4207-85ef-67e3ff40c0d8,12-03-2025,10:31,631,MN,M,,"SR, TN",,NY,RS,,,,NR,M,,"TN, ST",,TK,RS,,,,LN,RS,,"ST, SR",,Playback,1,False,extra,A_1,_A_1_trial1_sec_play
62debad5-0448-4135-8593-9954b8501510,12-03-2025,10:49,649,MN,PL,,SR,,NY,RS,,,,NR,PL,,ST,,TK,RS,,,,LN,RS,,,,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
74245bf4-7180-4a82-8ca6-4fa38685d859,12-03-2025,10:51,651,MN,PL,,SR,,NY,RS,,,,NR,PL,,ST,,TK,RS,,,,LN,RS,,,,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
31347887-c7b7-4b79-9ade-3ce14f50b042,12-03-2025,10:53,653,MN,PL,,SR,,NY,RS,,,,NR,PL,,ST,,TK,RS,,,,LN,RS,,,,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
10f15212-7a54-45e1-8fab-724cda211a02,12-03-2025,10:55,655,MN,RS,,,"SR, TN",NY,RS,,,,NR,RS,,TN,ST,TK,RL,,,,LN,RS,,SR,ST,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
3dcbcc91-0043-4c58-b07d-ea1ba2bc1281,12-03-2025,10:57,657,MN,M,,,"TN, SR",NY,RS,,,,NR,RL,,TN,ST,TK,RL,,,,LN,RS,,SR,ST,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
d789dbd2-fd0d-4561-b0f8-1ab5304f555b,12-03-2025,10:59,659,MN,RS,,,TK,NY,RS,,,,NR,RL,,,TN,TK,RL,,,ST,LN,RS,,,SR,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
4d63c287-c589-4fff-b979-80a457067d13,12-03-2025,11:01,661,MN,RS,,,TK,NY,RS,,,,NR,RL,,,TN,TK,RL,,,ST,LN,RS,,,SR,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
e75e0fe9-4373-41c8-8ec6-e640eca769fb,12-03-2025,11:03,663,MN,RS,,,TK,NY,RS,,,,NR,RL,,,TN,TK,RL,,,ST,LN,RS,,,SR,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
16624d88-56e5-4145-b903-390aaf85e30d,12-03-2025,11:05,665,MN,RS,,,TK,NY,RS,,,,NR,RL,,,TN,TK,RL,,,ST,LN,RS,,,SR,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
e643c9c5-b0e2-42ee-8c1d-bc41beed0404,12-03-2025,11:07,667,MN,RS,,,TK,NY,RS,,,,NR,RL,,,TN,TK,RL,,,ST,LN,RS,,,SR,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
ef8841e2-2a8e-4c05-962b-802da150d7cc,12-03-2025,11:09,669,MN,RS,,TK,,NY,RL,,"SR, TN",,NR,RL,,NY,TN,TK,RL,,ST,,LN,RS,,NY,SR,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
4fcdda7c-a1ad-4542-a41e-8e6f94bd7110,12-03-2025,11:11,671,MN,GM,SR,,TN,NY,RS,,,,NR,GM,ST,,TN,TK,RL,,,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
e359e54f-5366-42bc-bdc2-7cba285bc867,12-03-2025,11:13,673,MN,GM,SR,,TN,NY,RS,,,,NR,GM,ST,,TN,TK,RL,,,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
9105754e-4660-45aa-9b47-4565f8b3dd9d,12-03-2025,11:15,675,MN,GM,SR,,TN,NY,SD,,,,NR,GM,ST,,TN,TK,RS,,,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
600ace7c-d233-4274-9f89-3fff5c2b3f11,12-03-2025,11:17,677,MN,GG,SR,,TN,NY,RS,,,,NR,GR,ST,,TN,TK,RS,,,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
dd3b16c1-2c0e-4a43-9544-00a81805cd98,12-03-2025,11:19,679,MN,GG,SR,,TN,NY,RS,,,,NR,GR,ST,,TN,TK,RS,,,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
c207273e-ae27-4bae-bc29-b2ec09a179bd,12-03-2025,11:21,681,MN,GM,SR,,TN,NY,RS,,,,NR,GM,ST,,TN,TK,RS,,,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
907f302e-38ba-47c3-a7b9-93d7097354fd,12-03-2025,11:23,683,MN,GM,SR,,TN,NY,RS,,,,NR,GM,ST,,TN,TK,RS,,,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
ed73325d-10ce-41ba-8305-7f6f17370fc4,12-03-2025,11:25,685,MN,GM,SR,,TN,NY,RS,,,,NR,GM,ST,,TN,TK,RS,,,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
e96dd08b-336e-49f5-bef6-54e3fcf28374,12-03-2025,11:27,687,MN,RS,,,TN,NY,M,,,,NR,M,,,,TK,RS,,,,LN,RS,,,ST,Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
e3b8449b-b991-4c73-b55f-c8706c27979c,12-03-2025,11:29,689,MN,GM,SR,,TN,NY,M,,,,NR,GM,ST,,TN,TK,RS,,,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
122f8bc0-8fa1-475b-a5b8-b3d7b6853dbb,12-03-2025,11:31,691,MN,GM,SR,,TN,NY,RS,,TK,,NR,GM,ST,,TN,TK,RS,,NY,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
68e8e9b1-a3ed-4ead-935c-40aca173b6bd,12-03-2025,11:33,693,MN,GM,SR,,TN,NY,RS,,TK,,NR,GM,ST,,TN,TK,RS,,NY,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
244ac743-f4d8-491b-8685-b90d26b639c7,12-03-2025,11:35,695,MN,GM,SR,,TN,NY,RS,,TK,,NR,GM,ST,,TN,TK,RS,,NY,,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
374726e8-2b64-413a-8fcc-458a0bf3dcb6,12-03-2025,11:37,697,MN,GM,SR,,TN,NY,RS,,,TK,NR,GM,ST,,TN,TK,RS,,,NY,LN,RS,,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
5f2b6410-e80c-44a2-b53a-cf22613a69d6,12-03-2025,11:39,699,MN,GM,SR,,"TK, TN",NY,RS,,,,NR,GM,ST,,"TN, TK",TK,GG,TN,,"ST, SR",LN,GR,TK,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
ed61246b-fdd7-4696-b39d-2425e5a06573,12-03-2025,11:41,701,MN,GM,SR,,"TK, TN",NY,RS,,,,NR,GM,ST,,"TN, TK",TK,GG,TN,,"ST, SR",LN,GR,TK,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
ed8b206a-e04a-4d9f-b028-66743f0ef3da,12-03-2025,11:43,703,MN,GM,SR,,"TK, TN",NY,RS,,,,NR,GM,ST,,"TN, TK",TK,GG,TN,,"ST, SR",LN,GR,TK,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
fda4a6d8-1111-4a43-8421-db9390115468,12-03-2025,11:45,705,MN,GM,SR,,"TK, TN",NY,RS,,,,NR,GM,ST,,"TN, TK",TK,GG,TN,,"ST, SR",LN,GR,TK,,"ST, SR",Playback,1,False,morn2,A_1,morn2_A_1_trial1_sec_play
70949c9d-07ba-44b8-9df2-733b0cf7f603,12-03-2025,13:19,799,MN,M,,,"NY, TK, SR, TN",NY,E,,,SR,NR,E,,,NY,TK,RS,,TN,ST,LN,E,,TK,ST,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
ace73028-2390-49b0-abf7-174a699ad197,12-03-2025,13:21,801,MN,RS,,"TK, TN",,NY,RS,,,SR,NR,E,,,NY,TK,RS,,"TN, ST",,LN,E,,"ST, TK",,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
83cc4527-86e7-4ff2-8721-4f64d4c70c90,12-03-2025,13:23,803,MN,RS,,TN,TK,NY,E,,,SR,NR,E,,,NY,TK,RS,,,"TN, ST",LN,E,,ST,TK,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
bdd1b0d0-e7a5-4fa9-b28d-fadb3838ba18,12-03-2025,13:25,805,MN,RS,,TN,TK,NY,RS,,,,NR,E,,,,TK,RS,,,"ST, TN",LN,RS,,ST,TK,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
1e1d6a7c-a1c8-4b9e-8048-96d83d0faa1e,12-03-2025,13:27,807,MN,RS,,TN,TK,NY,E,,,SR,NR,E,,,NY,TK,RS,,,"TN, SR",LN,E,,ST,TK,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
11b983f2-6d52-4cb4-a28b-371b4cbfadb6,12-03-2025,13:29,809,MN,E,,TN,"NY, TK",NY,E,,"TN, TK",ST,NR,E,,,,TK,RS,,ST,"TN, ST",LN,E,,"ST, NY",TK,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
451a241a-8934-4305-93d2-86e5d9db261d,12-03-2025,13:31,811,MN,E,,"TN, NY",TK,NY,E,,ST,"TN, TK",NR,E,,,,TK,RS,,,"TN, ST, NY",LN,E,,ST,"TK, NY",Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
f50b297b-bc2c-44b0-8541-5cc2ee920b98,12-03-2025,13:33,813,MN,E,,"TN, NY",TK,NY,M,,ST,"TK, TN",NR,E,,,,TK,RS,,,"TN, ST, NY",LN,E,,ST,"TK, NY",Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
6de56a74-25b9-40f0-b29b-43d5362f0ef8,12-03-2025,13:35,815,MN,E,,,"TK, NY, SR",NY,E,,,"SR, TK, ST",NR,E,,,"TK, ST, NY",TK,E,,,"NY, ST, SR",LN,E,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
d0debbe9-aaa4-4720-8f8e-118ad4e2a0dd,12-03-2025,13:37,817,MN,E,,,"SR, TK, NY",NY,M,,,"ST, TK, SR",NR,M,,,"ST, TK, NY",TK,E,,,"ST, NY, SR",LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
65f81822-a6e9-499a-bbe2-d303739da342,12-03-2025,13:39,819,MN,M,,,NY,NY,M,,,ST,NR,E,,TN,,TK,M,,,,LN,RS,,SR,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
216223ee-97d0-4254-8bc3-850901641459,12-03-2025,13:41,821,MN,RS,,,,NY,RS,,,"TN, SR",NR,E,,TN,"NY, TK",TK,RS,,,SR,LN,RS,,,"NY, TK, SR",Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
3b39d206-7bbc-43a8-8df1-aa2b5902cef5,12-03-2025,13:43,823,MN,E,,,SR,NY,E,,,"TK, TN",NR,E,,,ST,TK,RS,,,"TN, NY",LN,RS,,,"TK, NY",Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
74aeaa1c-33ab-4226-b480-ae7e0b9442f2,12-03-2025,13:45,825,MN,PL,,SR,,NY,E,,,"TN, TK",NR,PL,,ST,,TK,RS,,,"TN, NY",LN,RS,,,"NY, TK",Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
7a8dd9c5-e788-4bd2-b2cc-87a86fee3b37,12-03-2025,13:47,827,MN,RS,,,,NY,RS,,,"TK, TN",NR,RS,,,,TK,RS,,,"TN, NY",LN,RS,,,"NY, TK",Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
41ee1bdd-6c7d-446a-9899-ec7d93eef98c,12-03-2025,13:49,829,MN,PL,,SR,,NY,RS,,,"TK, TN",NR,PL,,ST,,TK,RS,,,"TN, NY",LN,RS,,,"NY, TK",Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
80ff5ce2-3c75-4577-80d5-28c4d6d2c383,12-03-2025,13:51,831,MN,RS,,,SR,NY,RS,,,"TK, TN",NR,M,,,ST,TK,RS,,,"TN, NY",LN,RS,,,"NY, TK",Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
fb170e91-de7c-4f2a-8450-21d322ba57af,12-03-2025,13:53,833,MN,PL,,"SR, NY",,NY,PL,,,ST,NR,M,,,ST,TK,RS,,,TN,LN,RS,,,TK,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
08875e01-3267-41d2-9d9b-0f34b9ab2b02,12-03-2025,13:55,835,MN,RS,,,,NY,M,,,,NR,M,,,,TK,RS,,,TN,LN,RS,,,TK,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
820a503b-2237-4125-af88-51a8bae9eb0a,12-03-2025,13:57,837,MN,RS,,,,NY,M,,,,NR,RS,,TK,TN,TK,RS,,SR,TN,LN,RS,,,"TK, SR",Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
3c51243a-e3b1-46f8-a437-a310243a4d02,12-03-2025,13:59,839,MN,M,,,,NY,RS,,,,NR,M,,,TK,TK,RS,,,SR,LN,M,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
e464937c-a5da-49b7-82c9-781b50407553,12-03-2025,14:01,841,MN,M,,SR,,NY,RS,,,,NR,M,,ST,,TK,RS,,,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
19027291-bc76-4f91-94e7-2488c5126efd,12-03-2025,14:03,843,MN,RS,,,,NY,RS,,,,NR,RS,,,,TK,RS,,,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
7ae9655a-c821-4c0c-89d3-dc8fab8ffcf9,12-03-2025,14:05,845,MN,RS,,,TN,NY,RS,,,,NR,RS,,,,TK,RS,,,,LN,RS,,,ST,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
597558f8-0186-44f4-81b9-2d2e89d7d24d,12-03-2025,14:07,847,MN,RS,,,TN,NY,RS,,,,NR,RS,,,,TK,RS,,,,LN,RS,,,ST,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
076caf27-3ddc-4ac8-9b01-63fd30ca5121,12-03-2025,14:09,849,MN,RS,,,,NY,RS,,,,NR,RS,,,,TK,RS,,,TN,LN,RS,,,TK,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
8620f139-f793-4453-9f17-925a07b306c2,12-03-2025,14:11,851,MN,PL,,,SR,NY,RS,,,TK,NR,PL,,,ST,TK,RS,,,NY,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
47cdad12-2e84-4367-8d6e-e366267b8ecc,12-03-2025,14:13,853,MN,M,,,TN,NY,M,,,,NR,M,,,,TK,RS,,,,LN,RS,,,ST,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
f5198074-4a63-4428-82a9-849e02b7c07d,12-03-2025,14:15,855,MN,M,,,"SR, TK, NY",NY,M,,,"TK, SR, ST",NR,M,,,"ST, TK, NY",TK,M,,,"SR, ST, NY",LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
cb4ba31f-2eae-4014-8a9d-2adb9930b518,12-03-2025,14:17,857,MN,RS,,,,NY,RS,,,,NR,M,,,,TK,RS,,,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
751e1520-91bd-4bda-bff8-30bd21b7367a,12-03-2025,14:19,859,MN,M,,,,NY,M,,,,NR,M,,,,TK,RS,,,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
7bcc73d4-c6f3-4717-96c0-03fd20d2d797,12-03-2025,14:21,861,MN,RS,,,TK,NY,RS,,,,NR,M,,,,TK,M,,,ST,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
9efb92a5-6656-4baf-87e0-601716676bc8,12-03-2025,14:23,863,MN,M,,NY,,NY,M,,ST,,NR,PL,,TK,,TK,PL,,SR,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
766af7fc-28e3-4c99-9512-9d80dabbbb5a,12-03-2025,14:25,865,MN,RS,,,,NY,RS,,,,NR,M,,,TK,TK,M,,,SR,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
27adf37e-1d10-4376-9887-da807ccc105e,12-03-2025,14:27,867,MN,PL,,SR,,NY,RS,,,TK,NR,PL,,ST,,TK,RS,,,NY,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
2a93667e-a460-41e8-8d62-9addd6aca8f3,12-03-2025,14:29,869,MN,RS,,,,NY,RS,,,,NR,PL,,TK,,TK,PL,,SR,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
f423c601-a907-41d2-a8ab-7aacb8f41b0e,12-03-2025,14:31,871,MN,RS,,,,NY,RS,,,,NR,PL,,TK,,TK,PL,,SR,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
e8a8fda3-f215-47ac-b62e-55ca1c6d0205,12-03-2025,14:33,873,MN,RS,,,,NY,M,,,,NR,M,,,,TK,RS,,,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
1305166b-5863-43aa-b383-9b830490a346,12-03-2025,14:35,875,MN,RS,,,,NY,RS,,,,NR,PL,TK,,,TK,PL,,,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
4e09b42a-b6fc-4a6d-994f-85972c60e967,12-03-2025,14:37,877,MN,RS,,,,NY,RS,,,,NR,RS,,,TK,TK,RS,,,SR,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
a9694ae5-9cf8-4769-8e45-471bb1589581,12-03-2025,14:39,879,MN,RS,,,,NY,RS,,,,NR,PL,TK,,,TK,PL,SR,,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
22dd2697-736a-47bf-98f3-5b0a049f4a3e,12-03-2025,14:41,881,MN,RS,,,,NY,RS,,,,NR,PL,TK,,,TK,PL,SR,,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
19e47ecb-656f-4f0d-bad1-1cc00e98bd40,12-03-2025,14:43,883,MN,RS,,,,NY,RS,,,,NR,M,,,,TK,M,,,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
51d8c48a-8260-4821-9814-79092498ac39,12-03-2025,14:45,885,MN,RS,,,,NY,RS,,,,NR,PL,,TK,,TK,PL,,SR,,LN,RS,,,,Playback,1,False,enrich,A_1,enrich_A_1_trial1_sec_play
cbfbced7-1a7a-4b57-9a75-400a538a76b6,19-03-2025,10:20,620,MN,GM,NR,,,NY,M,,,"TK, LN",NR,GM,MT,,,TK,RS,LN,,NY,LN,RS,,TK,NY,Crow,2,True,morn1,A_1,morn1_A_1_trial2_first_cont
6e686e05-84a3-46ca-be7d-85a43bd993cc,19-03-2025,10:22,622,MN,GM,NR,,,NY,RS,,,,NR,GM,MT,,,TK,RS,,LN,,LN,RS,,TK,,Crow,2,True,morn1,A_1,morn1_A_1_trial2_first_cont
57814164-21d5-48ab-aa0b-b5ad0024ac73,19-03-2025,10:24,624,MN,GM,NR,,,NY,RS,,,,NR,GM,MT,,,TK,RS,,LN,,LN,RS,,TK,,Crow,2,True,morn1,A_1,morn1_A_1_trial2_first_cont
7c00cfa9-cc89-4023-aad7-4d2bc37de97d,19-03-2025,10:26,626,MN,M,,,,NY,M,,TK,,NR,M,,,,TK,RS,,NY,,LN,RS,,,,Crow,2,True,morn1,A_1,morn1_A_1_trial2_first_cont
cff487cf-d495-4ddb-900a-684c362b823e,19-03-2025,10:28,628,MN,E,,,,NY,RS,,LN,,NR,RS,,,,TK,RS,,,,LN,RS,,NY,,Crow,2,True,morn1,A_1,morn1_A_1_trial2_first_cont
3f6a9200-f467-4ad9-962f-4ec8ec53d9cb,19-03-2025,10:46,646,MN,RS,,,,NY,RS,,LN,,NR,GG,TK,,,TK,GR,NR,,,LN,RS,,NY,,Crow,2,True,morn2,A_1,morn2_A_1_trial2_first_cont
b14eb88e-e032-4ce1-bf20-ee9e8703a2c4,19-03-2025,10:48,648,MN,RS,,,,NY,RS,,LN,,NR,GG,TK,,,TK,GR,NR,,,LN,RS,,NY,,Crow,2,True,morn2,A_1,morn2_A_1_trial2_first_cont
e05c2d48-75dc-43fa-b710-a52403501063,19-03-2025,10:50,650,MN,GG,"TK, NR",,,NY,RS,,LN,,NR,GG,MT,TK,,TK,GR,MT,NR,,LN,RS,,NY,,Crow,2,True,morn2,A_1,morn2_A_1_trial2_first_cont
113d6e73-4658-4aad-9a20-07c443c04598,19-03-2025,10:52,652,MN,GG,TK,NR,,NY,RS,,LN,,NR,GG,TK,MT,,TK,GR,"MT, NR",,,LN,RS,,NY,,Crow,2,True,morn2,A_1,morn2_A_1_trial2_first_cont
