ec5_uuid,date,1_TIme,2_NC,4_MN_Behavior,5_Contact,6_AR,7_3M,8_Notes,10_NY_Behavior,11_Contact,12_AR,13_3M,14_Notes,16_NR_Behavior,17_Contact,18_AR,19_3M,20_Notes,22_TK_Behavior,23_Contact,24_AR,25_3M,26_Notes,28_LN_Behavior,29_Contact,30_AR,31_3M,Unnamed: 28,highlight,msm
b73a8ad3-c88b-4428-9244-e9dcf4a2b040,2025-04-09,1900-01-01 10:46:00,NO,GM,NR,,LN,,M,,,,,GM,MT,,LN,,RS,,,,,RS,,,"NR, MT",,red,646
02952f94-3561-4537-9d19-8fe6810bc813,2025-04-09,1900-01-01 10:48:00,Yes,GM,NR,,LN,,M,,,,,GM,MT,,LN,,RS,,,,,RS,,,"NR, MT",,green,648
19bdd16d-260b-40d6-a2a3-80df8f2cd9e3,2025-04-09,1900-01-01 10:49:00,NO,GM,NR,,LN,,RS,,,TK,,GM,MT,,LN,,RS,,,NY,,RS,,,"NR, MT",,red,649
42c50a1c-d338-44a7-aef6-8ce0d9e5f1c3,2025-04-09,1900-01-01 10:51:00,Yes,GM,NR,,LN,,RS,,,TK,,GM,MT,,LN,,RS,,,NY,,RS,,,"NR, MT",,green,651
74aa0e72-1106-443e-85a6-62ae453e6173,2025-04-09,1900-01-01 10:53:00,Yes,GM,NR,,LN,,RS,,,TK,,GM,MT,,LN,,RS,,,NY,,RS,,,"NR, MT",,green,653
8c2a406b-80ec-4b7a-bd62-1fa504ea15ff,2025-04-09,1900-01-01 10:56:00,Yes,GM,NR,,LN,,RS,,,TK,,GM,MT,,LN,,RS,,,NY,,RS,,,"NR, MT",,green,656
38b051ee-9233-4979-a6e0-340bf7727a68,2025-04-09,1900-01-01 10:58:00,Yes,GM,NR,,LN,,RS,,,TK,,GM,MT,,LN,,RS,,,NY,,RS,,,"NR, MT",,green,658
8bead9f6-3b43-446e-9f04-696a38aa4fd6,2025-04-09,1900-01-01 11:00:00,Yes,GM,NR,,LN,,RS,,,TK,,GM,MT,,LN,,RS,,,NY,,RS,,,"NR, MT",,green,660
8826033b-23e9-4d83-875a-93a581c7413c,2025-04-09,1900-01-01 11:02:00,Yes,GM,NR,,LN,,RS,,,TK,,GM,MT,,LN,,RS,,,NY,,RS,,,"NR, MT",,green,662
60f5ddca-2d76-4b69-aaab-6baf7c02f558,2025-04-09,1900-01-01 11:03:00,NO,GM,NR,,LN,,RS,,,TK,,GM,MT,,LN,,RL,,,NY,,RS,,,"NR, MT",,red,663
c3426b40-060b-4817-b33a-9907dee473e5,2025-04-09,1900-01-01 11:05:00,Yes,GM,NR,,LN,,RS,,,TK,,GM,MT,,LN,,RL,,,NY,,RS,,,"NR, MT",,green,665
cc43eff4-434f-4e37-970e-d127e795f01d,2025-04-09,1900-01-01 11:08:00,NO,RS,,,,,RS,,,TK,,RS,,,LN,,RL,,,NY,,RS,,,NR,,,668
1d239665-ed59-46ca-a10d-9e1dacbf9a0a,2025-04-09,1900-01-01 11:10:00,NO,M,,,LN,,RS,,,TK,,RS,,,LN,,RL,,,NY,,RS,,,"MT, NR",,,670
0a4f3191-2015-41c7-9918-3040c49e4bfa,2025-04-09,1900-01-01 11:11:00,NO,RS,,,"TK, NY",,RS,,,"TK, MT",,RS,,,LN,,RL,,,"NY, MT",,RS,,,NR,,,671
5a5a518b-e0c6-418c-ab18-ff3a9d7ca18c,2025-04-09,1900-01-01 11:14:00,NO,RS,,NY,TK,,M,,"MT, TK",,,RS,,,LN,,RS,,NY,MT,,RS,,,NR,,,674
d0e5b29a-b5eb-4d3e-9789-d3d8293c0de5,2025-04-09,1900-01-01 11:16:00,NO,RS,,,TK,,RS,,,,,RS,,,LN,,RS,,,MT,,RS,,,NR,,,676
692fc807-75ba-4ca3-a24a-ba5669ce0f53,2025-04-09,1900-01-01 11:18:00,NO,RS,,,,,RS,,,,,RS,,,LN,,RS,,,,,RS,,,NR,,,678
52d1403d-d069-4d24-a00a-1d7af56ac78d,2025-04-09,1900-01-01 11:19:00,NO,RS,,,,,RS,,,,,RL,,,LN,,RS,,,,,RS,,,NR,,,679
f3a037b1-4cca-4d08-8b7d-600598aaf2a5,2025-04-09,1900-01-01 11:21:00,NO,RS,,,NR,,RS,,,,,RL,,,"TK, MT",,RS,,,NR,,RS,,,,,,681
e60303e8-6659-4434-9121-bad37f742405,2025-04-09,1900-01-01 11:24:00,NO,M,,,NY,,M,,,MT,,RL,,,TK,,RS,,,NR,,RS,,,,,red,684
9611e2f2-80a5-4c3a-9741-567c52cd62da,2025-04-09,1900-01-01 11:26:00,Yes,M,,,NY,,M,,,MT,,RL,,,TK,,RS,,,NR,,RS,,,,,green,686
17f12f28-9430-4486-94e8-f8227ea03790,2025-04-09,1900-01-01 11:28:00,NO,E,,,,,RS,,,,,GM,TK,,,,GM,NR,,,,RS,,,,,,688
ee5d14d1-0c11-4425-b64d-b0d4f85d98bd,2025-04-09,1900-01-01 11:30:00,NO,E,,,,,RS,,LN,,,GM,TK,,,,GM,NR,,,,RS,,NY,,,,690
323bd7cc-661a-440b-8260-1edec2e96416,2025-04-09,1900-01-01 11:32:00,NO,E,,,,,RS,,,LN,,GM,TK,,,,GM,NR,,,,RS,,,NY,,,692
59325973-0e11-41b3-9f8c-9fa249f85eab,2025-04-09,1900-01-01 11:34:00,NO,RS,,,,,RS,,,,,GM,TK,,,,GM,NR,,,,RS,,,,,,694
f8973d89-08e4-40f8-a796-ad8e5d9f40a7,2025-04-09,1900-01-01 11:35:00,NO,RS,,,,,RS,,,,,RL,,,TK,,RS,,,NR,,M,,,,,,695
b5c8d672-ccc1-416e-8a2f-720ceeb4b5f2,2025-04-09,1900-01-01 11:37:00,NO,RS,,,,,RS,,,,,RL,,,TK,,RS,,,NR,,RS,,,,,red,697
c7919b4a-8336-4927-ae79-f8b944db3097,2025-04-09,1900-01-01 11:40:00,Yes,RS,,,,,RS,,,,,RL,,,TK,,RS,,,NR,,RS,,,,,green,700
2f592df9-d215-4f92-8c08-57e3adfd457c,2025-04-09,1900-01-01 11:42:00,Yes,RS,,,,,RS,,,,,RL,,,TK,,RS,,,NR,,RS,,,,,green,702
dcd377ef-9304-4258-bd29-6e3f54dd91bd,2025-04-09,1900-01-01 11:44:00,NO,M,,,NR,,RS,,,,,RL,,,"MT, TK",,RS,,,NR,,RS,,,,,,704
f9d10cfc-7c66-479d-93dd-a4b7cbfcdbfb,2025-04-09,1900-01-01 11:45:00,NO,RL,,NR,TK,,RS,,,,,RL,,MT,TK,,RS,,,"MT, NR",,RS,,,,,,705
7f981139-d4b7-42f4-bbef-fc7f55fd177c,2025-04-09,1900-01-01 13:17:00,NO,RS,,,,,E,,,,,E,,,LN,,M,,,,,E,,,NR,,,797
2ddfabb4-51dc-410b-98a1-ceeafd23db49,2025-04-09,1900-01-01 13:19:00,NO,RS,,,,,RS,,,"NR, LN",,E,,,"LN, NY",,RS,,,,,RL,,,"NY, NR",,,799
b69c3e70-5366-4ae3-9a7d-f72633aefb06,2025-04-09,1900-01-01 13:21:00,NO,E,,,,,E,,,"LN, NR",,E,,,"LN, NY",,M,,,,,RS,,,"NY, NR",,,801
a3e507ea-7a34-45f9-b1e6-6c8774248a1d,2025-04-09,1900-01-01 13:23:00,NO,E,,,,,E,,,"NR, TK, LN",,E,,,"TK, LN, NY",,RS,,LN,"NR, NY",,RL,,TK,"NR, NY",,,803
77f82ecf-2a31-4220-ba0a-a7ffeb1ab0e3,2025-04-09,1900-01-01 13:25:00,NO,E,,,,,E,,,LN,,E,,,LN,,RS,,,,,RL,,,"NY, NR",,,805
590465e1-5fd3-4569-a47b-c29328cea6da,2025-04-09,1900-01-01 13:27:00,NO,E,,,,,M,,,LN,,E,,,LN,,RS,,,,,RS,,,NR,,,807
8659cea2-d049-41dd-807b-4a34a98aa618,2025-04-09,1900-01-01 13:29:00,NO,E,,,TK,,E,,,,,E,,,LN,,M,,,MT,,RS,,,NR,,,809
e67c269f-e0f6-49b6-8338-7a5172885af1,2025-04-09,1900-01-01 13:31:00,NO,E,,,TK,,E,,,,,M,,,LN,,RS,,,MT,,RS,,,NR,,,811
9ed18014-78cf-4b53-9aad-09d147a43d9a,2025-04-09,1900-01-01 13:33:00,NO,E,,,"NR, NY",,M,,,"NR, MT",,M,,,"NY, MT",,E,,,,,RL,,,,,,813
aeda7ffc-7103-425d-ab13-2ba29725b947,2025-04-09,1900-01-01 13:35:00,NO,RS,,,NY,,RS,,,"NR, MT",,RS,,,NY,,RS,,,,,RL,,,,,,815
d6b9eecf-d372-47b1-898b-a1283d9b688a,2025-04-09,1900-01-01 13:37:00,NO,E,,NY,,,E,,MT,NR,,E,,"TK, NY",,,RS,,"NR, LN",NR,,RS,,,,,,817
10d4ad10-07e9-4611-837a-7d3c346d0086,2025-04-09,1900-01-01 13:39:00,NO,RS,,,,,RS,,,"TK, NR",,E,,,"TK, NY",,RS,,,"NR, NY",,RS,,,,,,819
b3422ec6-a473-4770-a405-db00c2e9c236,2025-04-09,1900-01-01 13:41:00,NO,E,,,,,RS,,,LN,,RS,,,,,RS,,,,,RS,,,NY,,,821
c7cebcc9-7425-4b79-844d-0d8347e17cdb,2025-04-09,1900-01-01 13:43:00,NO,RS,,NR,,,RS,,,TK,,M,,MT,,,RS,,,NY,,RS,,,,,,823
b3dc071a-1471-421e-960b-d29ee088e546,2025-04-09,1900-01-01 13:45:00,NO,RS,,,,,RS,,,LN,,M,,,LN,,M,,,,,RS,,,NR,,,825
26f3484e-65c2-463a-9f3b-4e128c9ed0b9,2025-04-09,1900-01-01 13:47:00,NO,RS,,,,,RS,,,LN,,RS,,,TK,,RS,,,NR,,RS,,,NY,,,827
7475beb5-246f-48c3-b34f-606f34314de3,2025-04-09,1900-01-01 13:49:00,NO,RS,,,"TK, NR",,RS,,,LN,,PL,,TK,MT,,PL,,NR,MT,,RL,,,NY,,,829
a89513de-ad88-472f-88ae-7993e2e49635,2025-04-09,1900-01-01 13:51:00,NO,RS,,,,,RS,,,LN,,M,,,,,M,,,,,RL,,,NY,,,831
ee12f914-a515-435e-a2eb-601953675aed,2025-04-09,1900-01-01 13:53:00,NO,RS,,,,,RS,,,LN,,M,,TK,,,M,,NR,,,RL,,,NY,,red,833
1b4cf730-264c-4e41-abcd-0d2b8cdda76c,2025-04-09,1900-01-01 13:55:00,Yes,RS,,,,,RS,,,LN,,M,,TK,,,M,,NR,,,RL,,,NY,,green,835
8e86f41d-106a-43e8-89cd-200c1ea80484,2025-04-09,1900-01-01 13:57:00,NO,RS,,,"NR, TK",,RS,,,LN,,GR,TK,MT,,,GG,NR,MT,,,RS,,,NY,,,837
aa39e42b-7de9-4abe-9360-5afd07e38087,2025-04-09,1900-01-01 13:59:00,NO,RS,,,"NR, TK",,RS,,,LN,,PL,TK,MT,,,PL,NR,MT,,,RS,,,NY,,,839
5444cc92-900a-4c8b-a141-7a1eb12d5909,2025-04-09,1900-01-01 14:01:00,NO,RS,,,"NR, TK",,RS,,,LN,,PL,TK,,MT,,PL,NR,,MT,,RS,,,NY,,red,841
c2d1c75c-8cc4-43f8-a50c-450b7f331d23,2025-04-09,1900-01-01 14:03:00,Yes,RS,,,"NR, TK",,RS,,,LN,,PL,TK,,MT,,PL,NR,,MT,,RS,,,NY,,green,843
a21758b1-c929-4c14-a495-013ef132b040,2025-04-09,1900-01-01 14:05:00,NO,RS,,,,,RS,,,LN,,PL,,TK,,,PL,,NR,,,RS,,,NY,,,845
f23b63e6-1cce-4d96-860e-62c30f84b971,2025-04-09,1900-01-01 14:07:00,NO,RS,,,,,RS,,,LN,,RS,,,,,RS,,,,,RS,,,NY,,,847
c1bcefc6-a755-4e3d-9228-9d8058a5f470,2025-04-09,1900-01-01 14:09:00,NO,RS,,,,,RS,,,LN,,M,,,,,RS,,,,,RS,,,NY,,,849
c4ab7ea3-6440-4350-be46-924e379114de,2025-04-09,1900-01-01 14:11:00,NO,GG,NY,,"NR, LN",,GR,MT,LN,"LN, NR",,GG,LN,,"MT, NY",,RS,,,,,GR,NR,NY,MT,,red,851
d79247d4-07b8-4091-804a-9e40565f6b2d,2025-04-09,1900-01-01 14:13:00,Yes,GG,NY,,"NR, LN",,GR,MT,LN,"LN, NR",,GG,LN,,"MT, NY",,RS,,,,,GR,NR,NY,MT,,green,853
b1b366f4-9c71-4e0a-999f-ca616e89fc12,2025-04-09,1900-01-01 14:14:00,Yes,GG,NY,,"NR, LN",,GR,MT,LN,"LN, NR",,GG,LN,,"MT, NY",,RS,,,,,GR,NR,NY,MT,,green,854
8e036246-a286-436d-b666-ebea15239e59,2025-04-09,1900-01-01 14:17:00,NO,GG,NY,LN,,,GR,MT,LN,,,RS,,,,,RS,,,,,RL,,"NR, NY",,,red,857
b97a249e-e741-4f4d-9ff2-adaf1cdd4cba,2025-04-09,1900-01-01 14:19:00,Yes,GG,NY,LN,,,GR,MT,LN,,,RS,,,,,RS,,,,,RL,,"NR, NY",,,green,859
1bc3d824-3a6e-44f1-95c2-07cf695b23e2,2025-04-09,1900-01-01 14:21:00,Yes,GG,NY,LN,,,GR,MT,LN,,,RS,,,,,RS,,,,,RL,,"NR, NY",,,green,861
10e06217-3f32-45e1-8c7d-433710ff7ca2,2025-04-09,1900-01-01 14:23:00,Yes,GG,NY,LN,,,GR,MT,LN,,,RS,,,,,RS,,,,,RL,,"NR, NY",,,green,863
97d46784-5e55-4cef-a045-9bfe61e37f81,2025-04-09,1900-01-01 14:25:00,Yes,GG,NY,LN,,,GR,MT,LN,,,RS,,,,,RS,,,,,RL,,"NR, NY",,,green,865
8f6ccbfd-c621-458f-80c7-407b1c069e30,2025-04-09,1900-01-01 14:27:00,Yes,GG,NY,LN,,,GR,MT,LN,,,RS,,,,,RS,,,,,RL,,"NR, NY",,,green,867
a1964066-f69d-4e1d-a566-98cb40c76e33,2025-04-09,1900-01-01 14:29:00,Yes,GG,NY,LN,,,GR,MT,LN,,,RS,,,,,RS,,,,,RL,,"NR, NY",,,green,869
5c6dd133-772e-4104-a064-3e32e4ff1346,2025-04-09,1900-01-01 14:31:00,NO,RS,,,"NY, LN",,RS,,LN,MT,,RS,,,,,RS,,,,,RL,,NY,MT,,red,871
3c46992a-85e4-4f7d-b333-f2531deb3509,2025-04-09,1900-01-01 14:33:00,Yes,RS,,,"NY, LN",,RS,,LN,MT,,RS,,,,,RS,,,,,RL,,NY,MT,,green,873
48e49c67-dbdb-4331-ab87-9b3ab08d2efb,2025-04-09,1900-01-01 14:35:00,NO,RS,,NY,LN,,RL,,"MT, LN",,,RS,,,,,RS,,,,,RL,,NY,MT,,,875
bc3ae3ec-112a-449b-a618-f63b1a7c4860,2025-04-09,1900-01-01 14:37:00,NO,RS,,,"LN, NY",,RS,,,"LN, MT",,RS,,,,,RS,,,,,RS,,,"NY, MT",,,877
88b2498f-e332-48f5-af79-b6588632940a,2025-04-09,1900-01-01 14:39:00,NO,RS,,,,,RS,,,"LN, NR",,GG,LN,,NY,,RS,,,,,GR,NR,,NY,,red,879
750e67f0-dbfe-401a-85d1-ae9f1089d449,2025-04-09,1900-01-01 14:41:00,Yes,RS,,,,,RS,,,"LN, NR",,GG,LN,,NY,,RS,,,,,GR,NR,,NY,,green,881
39c7bbd4-afaa-42ad-b27b-723afcead3c7,2025-04-09,1900-01-01 14:43:00,Yes,RS,,,,,RS,,,"LN, NR",,GG,LN,,NY,,RS,,,,,GR,NR,,NY,,green,883
f5de395d-66bc-4d48-935e-a0092b85ee3b,2025-04-09,1900-01-01 14:45:00,NO,RS,,,,,RS,,,"NR, TK, LN",,GG,LN,,"TK, NY",,RL,,LN,"NY, NR",,GR,NR,TK,NY,,,885
aaa48021-daa3-474e-9fa7-1609ddd0e395,2025-04-21,1900-01-01 09:32:00,NO,M,,,,,E,,,"TK, NR",,M,,TK,NY,,M,,NR,NY,,M,,,,,,572
0c2746d3-e70a-4053-8739-073edfc9e4f8,2025-04-21,1900-01-01 09:34:00,NO,E,,,"TK, NR, LN",,E,,,,,E,,"TK, LN",MT,,RS,,NR,"MT, LN",,RS,,NR,"MT, TK",,,574
84287022-23aa-474b-ae0f-30909527bd8f,2025-04-21,1900-01-01 09:37:00,NO,RS,,,"NY, TK, NR, LN",,E,,,"MT, NR",,E,,,"NY, MT, LN, TK",,GG,LN,,"MT, LN, NR",,GR,TK,,"TK, MT, NR",,,577
0ae44006-8fa9-4b3e-8c57-b64e7d17c489,2025-04-21,1900-01-01 09:39:00,NO,M,,,"NR, TK, LN",,M,,,,,GG,LN,,TK,,M,,LN,NR,,GR,NR,TK,,,,579
0296880c-c22a-45e6-9f3e-b2f4c40fed74,2025-04-21,1900-01-01 09:41:00,NO,RS,,,NY,,RS,,,MT,,GG,LN,,,,RS,,,,,GR,NR,,,,,581
a89bdcef-8f82-45a7-8e25-75bff3477934,2025-04-21,1900-01-01 09:43:00,NO,M,,,NY,,M,,,MT,,GG,LN,,,,RS,,,,,GR,NR,,,,,583
1858d000-60c4-4268-a4f2-2ce259b489b3,2025-04-21,1900-01-01 09:45:00,NO,E,,,,,E,,,,,M,,TK,,,M,,NR,,,RS,,,,,,585
c9e20cea-2852-448e-bbb7-282abd9661be,2025-04-21,1900-01-01 09:47:00,NO,E,,,"NY, TK, NR",,E,,NR,"TK, MT",,GM,TK,NY,MT,,GM,NR,,"MT, NY",,RS,,,,,red,587
603e5352-d915-4ee9-844e-29ef08e104b2,2025-04-21,1900-01-01 09:49:00,Yes,E,,,"NY, TK, NR",,E,,NR,"TK, MT",,GM,TK,NY,MT,,GM,NR,,"MT, NY",,RS,,,,,green,589
82d610ac-f7dc-4319-a88f-8eb300a490e2,2025-04-21,1900-01-01 09:51:00,NO,M,,"NY, TK",NY,,E,,,"NR, TK, MT",,GM,TK,MT,NY,,GM,NR,MT,NY,,RS,,,,,,591
0260f06c-4e9b-41de-884c-1d4e837c7751,2025-04-21,1900-01-01 09:53:00,NO,GM,TK,NR,NY,,RS,,,"TK, NR, MT",,GG,TK,MT,NY,,GM,"MT, NR",,NY,,RS,,,,,red,593
04b138df-e8b7-4630-bc6d-c47c0dd4a164,2025-04-21,1900-01-01 09:54:00,Yes,GM,TK,NR,NY,,RS,,,"TK, NR, MT",,GG,TK,MT,NY,,GM,"MT, NR",,NY,,RS,,,,,green,594
cc311bff-69cf-43e2-b5c4-9398481e12e0,2025-04-21,1900-01-01 09:57:00,Yes,GM,TK,NR,NY,,RS,,,"TK, NR, MT",,GG,TK,MT,NY,,GM,"MT, NR",,NY,,RS,,,,,green,597
3542b8c9-1d2b-4419-821f-1978689a812e,2025-04-21,1900-01-01 09:59:00,Yes,GM,TK,NR,NY,,RS,,,"TK, NR, MT",,GG,TK,MT,NY,,GM,"MT, NR",,NY,,RS,,,,,green,599
9844e671-613c-4465-b30b-4c85a181cb9e,2025-04-21,1900-01-01 10:01:00,NO,RS,,,,,RS,,,,,M,,TK,,,M,,NR,,,M,,,,,,601
b324d799-0b45-4fa3-a6a7-f2fee18b5a51,2025-04-21,1900-01-01 10:03:00,NO,E,,,,,SD,,,,,RS,,,TK,,RS,,,NR,,RS,,,,,,603
bb2d30a9-5e33-4a33-9a7c-bc7a62e4cd14,2025-04-21,1900-01-01 10:05:00,NO,RS,,"NR, TK",,,RS,,,,,GR,TK,MT,LN,,GG,NR,"MT, LN",,,RS,,TK,"MT, NR",,,605
57968a68-5675-44d3-a838-b6a92cc9da70,2025-04-21,1900-01-01 10:06:00,NO,RS,,,,,RS,,,,,GR,TK,LN,,,GG,NR,LN,,,RS,,"NR, TK",,,,606
82c73d88-389f-49f4-a6c9-b92692c04870,2025-04-21,1900-01-01 10:09:00,NO,E,,,,,RS,,,,,GM,TK,,LN,,GM,NR,,LN,,RL,,,"TK, NR",,red,609
2a662429-3fa6-4236-8bc9-83c6d4a9e763,2025-04-21,1900-01-01 10:11:00,Yes,E,,,,,RS,,,,,GM,TK,,LN,,GM,NR,,LN,,RL,,,"TK, NR",,green,611
1699a1e3-53f8-46e9-bde9-eb3d536ebd3f,2025-04-21,1900-01-01 10:13:00,NO,RS,,,,,RS,,,,,GM,TK,,LN,,GM,NR,,LN,,RL,,,"TK, NR",,red,613
cc7b2f2a-0030-43fa-b217-49c87ea44100,2025-04-21,1900-01-01 10:15:00,Yes,RS,,,,,RS,,,,,GM,TK,,LN,,GM,NR,,LN,,RL,,,"TK, NR",,green,615
bd851896-2b4a-4878-868d-40ce682562e4,2025-04-21,1900-01-01 10:17:00,Yes,RS,,,,,RS,,,,,GM,TK,,LN,,GM,NR,,LN,,RL,,,"TK, NR",,green,617
815a5eb3-ea6a-476e-8764-d0523c387610,2025-04-21,1900-01-01 10:18:00,NO,RS,,,NY,,RS,,,MT,,GM,TK,LN,,,GM,NR,LN,,,RS,,"NR, TK",,,,618
ebb77174-f75b-4177-ad2b-2d6451bfff62,2025-04-21,1900-01-01 10:21:00,NO,GM,TK,,"NY, NR, LN",,RS,,NR,"TK, MT, LN",,RL,,"NY, LN","TK, MT",,GM,MT,,"MT, NY, LN",,RL,,NR,"NY, TK, MT",,,621
329afc3c-1f88-4841-8d76-00062d4393f2,2025-04-21,1900-01-01 10:22:00,NO,GM,TK,,"LN, NY, NR",,RS,,,"NR, TK, MT, LN",,RL,,LN,"TK, MT, NY",,GM,MT,,"NY, NR, LN",,RL,,NR,"MT, TK, NY",,red,622
7d2f586a-8693-4584-972f-bb0aac96b971,2025-04-21,1900-01-01 10:25:00,Yes,GM,TK,,"LN, NY, NR",,RS,,,"NR, TK, MT, LN",,RL,,LN,"TK, MT, NY",,GM,MT,,"NY, NR, LN",,RL,,NR,"MT, TK, NY",,green,625
3e4da9c8-7943-4ab0-a154-44c968a39dc9,2025-04-21,1900-01-01 10:27:00,NO,GM,TK,,"NY, NR, LN",,RS,,,"TK, MT, NR, LN",,RS,,,"LN, TK, MT, NY",,GM,NR,,"NY, MT, LN, NR",,RL,,,"NY, TK, MT, NR",,red,627
23a2cc19-d6fa-44e9-8aad-8cd4adf590c0,2025-04-21,1900-01-01 10:29:00,Yes,GM,TK,,"NY, NR, LN",,RS,,,"TK, MT, NR, LN",,RS,,,"LN, TK, MT, NY",,GM,NR,,"NY, MT, LN, NR",,RL,,,"NY, TK, MT, NR",,green,629
6d99320f-2d8a-4b1a-97fa-a8464fa33e05,2025-04-21,1900-01-01 10:47:00,NO,RS,,,LN,,RS,,,,,RS,,,,,RS,,,,,RS,,,MT,,,647
f148a6b2-2636-42f7-b798-273d492b23a0,2025-04-21,1900-01-01 10:48:00,NO,RS,,,LN,,RS,,,,,RS,,,,,RS,,,,,RS,,,MT,,,648
db69bd37-5f18-4d36-b267-b91b85341ed5,2025-04-21,1900-01-01 10:50:00,NO,M,,,NR,,RS,,,,,RS,,,"TK, MT",,RS,,,NR,,M,,,,,,650
090e9a04-164b-40f9-87b3-9bbca6ecc262,2025-04-21,1900-01-01 10:53:00,NO,M,,NR,,,RS,,,,,M,,MT,,,RS,,,,,RS,,,,,,653
02a2d608-c6dc-44a2-bc18-c01dcc3cea5e,2025-04-21,1900-01-01 10:55:00,NO,RS,,,,,RS,,,,,RS,,,,,RS,,,,,RS,,,,,,655
61132339-a1fa-43b9-b43c-e54cb587fccc,2025-04-21,1900-01-01 10:57:00,NO,M,,,,,RS,,,"LN, NR",,M,,LN,NY,,RS,,,,,RS,,NR,NY,,,657
12ca49da-b6ea-49b1-9cab-bf67aa85f833,2025-04-21,1900-01-01 10:59:00,NO,RS,,,,,RS,,,LN,,RS,,,,,RS,,,,,RS,,,NY,,,659
38b8cec0-cea7-4087-b5f4-2864f7a744d9,2025-04-21,1900-01-01 11:00:00,NO,RS,,,TK,,RS,,,,,RS,,,,,RS,,,MT,,RS,,,,,,660
31cb7bab-45a2-492a-8fb7-9057d0e8d04d,2025-04-21,1900-01-01 11:03:00,NO,RS,,,,,RS,,,,,RS,,,,,RL,,,,,RS,,,,,,663
b6e5dd60-e2a8-45bf-a365-50f654dd8f7e,2025-04-21,1900-01-01 11:05:00,NO,RS,,,"NY, TK, LN",,RS,,,"TK, LN, MT",,M,,,,,RS,,,"NY, MT, LN",,RS,,,"NY, TK, MT",,,665
93a53f3d-8bdd-46b4-af96-d84ca9ea7643,2025-04-21,1900-01-01 11:07:00,NO,RS,,LN,"TK, NR, NY",,RS,,,"TK, MT, LN, NR",,RL,,"LN, TK","MT, NY",,RS,,NR,"MT, NY, LN",,RS,,"MT, NR","TK, NY",,red,667
b7a1332e-73bb-4507-bc45-b46133acd1c3,2025-04-21,1900-01-01 11:09:00,Yes,RS,,LN,"TK, NR, NY",,RS,,,"TK, MT, LN, NR",,RL,,"LN, TK","MT, NY",,RS,,NR,"MT, NY, LN",,RS,,"MT, NR","TK, NY",,green,669
d264602b-384e-4351-9760-28cfb76d0ad8,2025-04-21,1900-01-01 11:11:00,Yes,RS,,LN,"TK, NR, NY",,RS,,,"TK, MT, LN, NR",,RL,,"LN, TK","MT, NY",,RS,,NR,"MT, NY, LN",,RS,,"MT, NR","TK, NY",,green,671
a43a0bfb-e646-4b5d-ac01-97ab78761b69,2025-04-21,1900-01-01 11:13:00,Yes,RS,,LN,"TK, NR, NY",,RS,,,"TK, MT, LN, NR",,RL,,"LN, TK","MT, NY",,RS,,NR,"MT, NY, LN",,RS,,"MT, NR","TK, NY",,green,673
4112eedb-8dc3-4780-871b-3776bb8b4250,2025-04-21,1900-01-01 11:15:00,NO,RS,LN,,"NY, TK, NR",,RS,,,"NR, MT, LN, TK",,RS,,TK,"MT, LN, NY",,RS,,NR,"MT, LN, NY",,RL,MT,,"NY, TK, NR",,red,675
be830def-e5fd-4a3f-a918-e90a4c89ebf1,2025-04-21,1900-01-01 11:16:00,Yes,RS,LN,,"NY, TK, NR",,RS,,,"NR, MT, LN, TK",,RS,,TK,"MT, LN, NY",,RS,,NR,"MT, LN, NY",,RL,MT,,"NY, TK, NR",,green,676
3f717871-b165-4cf0-8b8d-013852fbc79f,2025-04-21,1900-01-01 11:18:00,NO,RL,,TK,"NY, NR, LN",,RS,,,"NR, TK, MT, LN",,GG,LN,,"TK, MT, NY",,RS,,MT,"NY, LN, NR",,GR,NR,,"NY, TK, MT",,,678
9f2c3bc1-2a6c-494c-95d2-82528d2c1444,2025-04-21,1900-01-01 11:20:00,NO,RL,,"NR, TK","LN, TK, NY",,RS,,,"NR, TK, LN, MT",,RL,,"LN, MT, TK",NY,,RS,,"MT, NR","LN, NY",,RL,,NR,"MT, TK, NY",,,680
a07d49c4-d877-4321-82a2-acb0f3c406f8,2025-04-21,1900-01-01 11:23:00,NO,RS,,"TK, NY","TK, LN",,RS,,MT,"NR, TK, LN",,RS,,"TK, LN","MT, NY",,RS,,"MT, NR","LN, NY",,RL,,NR,"NY, TK, MT",,red,683
9248000b-eab3-4df9-9e61-6eed518c8b53,2025-04-21,1900-01-01 11:25:00,Yes,RS,,"TK, NY","TK, LN",,RS,,MT,"NR, TK, LN",,RS,,"TK, LN","MT, NY",,RS,,"MT, NR","LN, NY",,RL,,NR,"NY, TK, MT",,green,685
9acf91af-c553-4438-a5fa-7b3377d0087d,2025-04-21,1900-01-01 11:27:00,NO,RS,,NR,"NY, TK, LN",,RS,,,"NR, TK, MT, LN",,RS,,"LN, MT","TK, NY",,RL,,,"NY, MT, LN, NR",,RL,,NR,"NY, TK, MT",,red,687
cacd1ee8-0084-4de4-893d-de3b82a7b28e,2025-04-21,1900-01-01 11:28:00,Yes,RS,,NR,"NY, TK, LN",,RS,,,"NR, TK, MT, LN",,RS,,"LN, MT","TK, NY",,RL,,,"NY, MT, LN, NR",,RL,,NR,"NY, TK, MT",,green,688
