ec5_uuid,date,1_TIme,2_NC,4_MZ_Behavior,5_Contact,6_AR,7_3M,8_Occurence,9_Notes,11_SB_Behavior,12_Contact,13_AR,14_3M,15_Occurence,16_Notes,18_GG_Behavior,19_Contact,20_AR,21_3M,22_Occurence,23_Notes,25_MS_Behavior,26_Contact,27_AR,28_3M,29_Occurence,30_Notes,highlight,msm
a2b5333e-93e8-41a9-ac52-1b7e2e5b1dca,2025-04-26,1900-01-01 14:06:00,Yes,E,,,,,,E,,,,,,E,,,MS,,,E,,,GG,,,green,846
eddc3266-ff68-40e2-bf63-f267839ce121,2025-04-26,1900-01-01 14:08:00,Yes,E,,,,,,E,,,,,,E,,,MS,,,E,,,GG,,,green,848
a3278baf-546b-4632-a8ea-bbdda3c6dd96,2025-04-26,1900-01-01 14:10:00,Yes,E,,,,,,E,,,,,,E,,,MS,,,E,,,GG,,,green,850
6041bc3f-cc3b-482d-a30f-edc4275c217e,2025-04-26,1900-01-01 14:12:00,Yes,E,,,,,,E,,,,,,E,,,MS,,,E,,,GG,,,green,852
032471f4-0628-4bb7-988e-daab6c9c1042,2025-04-26,1900-01-01 14:14:00,NO,E,,,,,,E,,,,,,E,,MS,,,,E,,GG,,,,red,854
be0add85-6dd7-4a63-9a9f-8bdf27500f10,2025-04-26,1900-01-01 14:16:00,Yes,E,,,,,,E,,,,,,E,,MS,,,,E,,GG,,,,green,856
0f0c57b0-8f2c-4fda-924b-bcc7f80bba40,2025-04-26,1900-01-01 14:18:00,Yes,E,,,,,,E,,,,,,E,,MS,,,,E,,GG,,,,green,858
3f77e5b3-3310-42d4-9db5-342ae71cc71c,2025-04-26,1900-01-01 14:20:00,Yes,E,,,,,,E,,,,,,E,,MS,,,,E,,GG,,,,green,860
e0297d4b-d50f-4c83-bde5-649352143398,2025-04-26,1900-01-01 14:22:00,Yes,E,,,,,,E,,,,,,E,,MS,,,,E,,GG,,,,green,862
63e44e74-a440-4f22-8edc-61440b9c9cea,2025-04-26,1900-01-01 14:24:00,Yes,E,,,,,,E,,,,,,E,,MS,,,,E,,GG,,,,green,864
7d246a40-531f-47f8-b76b-fb43c309fd86,2025-04-26,1900-01-01 14:26:00,NO,E,,,SB,,,E,,,MZ,,,RS,,,,,,RL,,,,,,red,866
0f9e811e-afab-41e0-82b4-424f15481304,2025-04-26,1900-01-01 14:28:00,Yes,E,,,SB,,,E,,,MZ,,,RS,,,,,,RL,,,,,,green,868
62a62044-47a7-43e0-8361-1dbf9d528ead,2025-04-26,1900-01-01 14:30:00,Yes,E,,,SB,,,E,,,MZ,,,RS,,,,,,RL,,,,,,green,870
5c039807-cbb6-45e2-b00e-b8ab43ded5fc,2025-04-26,1900-01-01 14:32:00,NO,E,,,,,,E,,,,,,RS,,,,,,E,,,,,,red,872
b8715aa3-f0fb-4e4c-ae68-11c345120a52,2025-04-26,1900-01-01 14:34:00,Yes,E,,,,,,E,,,,,,RS,,,,,,E,,,,,,green,874
87a71a02-0c2d-4083-9ab6-af82695a1a2d,2025-04-26,1900-01-01 14:36:00,Yes,E,,,,,,E,,,,,,RS,,,,,,E,,,,,,green,876
9e9a002c-7b5c-46db-be09-bb585117902a,2025-04-26,1900-01-01 14:38:00,Yes,E,,,,,,E,,,,,,RS,,,,,,E,,,,,,green,878
21260339-37ed-4648-98e0-47e49c6f80f7,2025-04-26,1900-01-01 14:40:00,NO,E,,,,,,PL,,GG,,,,PL,,,,,,E,,,,,,,880
7a06ea2d-d478-46c6-9680-4478298fd8f3,2025-04-26,1900-01-01 14:42:00,NO,RS,,,,,,RS,,,,,,RS,,,,,,E,,,,,,red,882
8ba1266c-a82d-4e7a-b734-a8970ce306e5,2025-04-26,1900-01-01 14:44:00,Yes,RS,,,,,,RS,,,,,,RS,,,,,,E,,,,,,green,884
2365539e-c66b-4afd-b343-3e8e2c1c77ac,2025-04-26,1900-01-01 14:46:00,Yes,RS,,,,,,RS,,,,,,RS,,,,,,E,,,,,,green,886
c0cf3a08-2a03-4c8f-8b8e-dd208d7dd79d,2025-04-27,1900-01-01 09:34:00,NO,M,,,,,,RS,,,,,,RS,,,,,,M,,,,,,,574
152ab73d-fcf6-4eac-bcd7-dfd5b9ce8a01,2025-04-27,1900-01-01 09:36:00,NO,DS,,,,,,RS,,,,,,RS,,,,,,DS,,,,,,,576
ee29a5db-50dc-4f13-aa86-e41d51bf8f2d,2025-04-27,1900-01-01 09:38:00,NO,DS,,,,,,RS,,,,,,RS,,,,,,E,,,,,,,578
dfbd6d7d-f412-46f5-bfc7-24bf486551aa,2025-04-27,1900-01-01 09:40:00,NO,E,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,,580
e84e6f38-b930-472e-8aff-77af8910b844,2025-04-27,1900-01-01 09:41:00,NO,E,,,,,,RS,,,,,,RS,,,,,,E,,,,,,,581
108b7466-c862-48b0-aca7-768f832fc5a8,2025-04-27,1900-01-01 09:44:00,NO,E,,,,,,GR,GG,,,,,GG,SB,,,,,E,,,,,,,584
0347ec69-43ba-4713-a317-a12f946e06e0,2025-04-27,1900-01-01 09:46:00,NO,E,,"MS, GG",,,,RL,,,,,,RS,MS,MZ,,,,E,GG,MZ,,,,,586
7a31bcdb-270a-4d6e-82b1-e2c39bec2c30,2025-04-27,1900-01-01 09:48:00,NO,E,,,,,,RL,,,,,,RS,,MS,,,,RS,,GG,,,,red,588
c52504fa-9dcc-491c-a02b-b8201a761083,2025-04-27,1900-01-01 09:49:00,Yes,E,,,,,,RL,,,,,,RS,,MS,,,,RS,,GG,,,,green,589
6302ab7d-0c2a-4b53-bd59-34cb55258d37,2025-04-27,1900-01-01 09:51:00,Yes,E,,,,,,RL,,,,,,RS,,MS,,,,RS,,GG,,,,green,591
af263a41-4409-4097-adb4-d921628364c3,2025-04-27,1900-01-01 09:54:00,NO,E,,,,,,RL,,MS,GG,,,RS,,,"MS, SB",,,RS,,SB,GG,,,,594
bb84548f-4a14-4dae-bc88-57736c799e27,2025-04-27,1900-01-01 09:55:00,NO,E,,,,,,RL,,,"GG, MS",,,GR,MS,,SB,,,GG,GG,,SB,,,,595
efe1adfd-6e52-4e69-a307-a907a032f10f,2025-04-27,1900-01-01 09:58:00,NO,RL,,,,,,RS,,,,,,RL,,MS,,,,RL,,GG,,,,red,598
26ec5e03-b772-48a9-a2cc-fc737167d794,2025-04-27,1900-01-01 09:59:00,Yes,RL,,,,,,RS,,,,,,RL,,MS,,,,RL,,GG,,,,green,599
eb4bb34f-92be-474a-8c10-b3f945686242,2025-04-27,1900-01-01 10:02:00,NO,RS,,,,,,RS,,,,,,RL,,MS,,,,RL,,GG,,,,,602
d4acf202-542d-4325-b65b-ae2fbfcc4bd9,2025-04-27,1900-01-01 10:04:00,NO,RL,,,,,,RS,,,,,,RL,,MS,,,,SD,,GG,,,,red,604
ea65e8a4-4ab3-4697-87f7-b89f3cd9b13b,2025-04-27,1900-01-01 10:05:00,Yes,RL,,,,,,RS,,,,,,RL,,MS,,,,SD,,GG,,,,green,605
e1cf1265-74e2-4eac-9bd4-5a951bfe4629,2025-04-27,1900-01-01 10:07:00,NO,RL,,,,,,RS,,,,,,RL,,MS,,,,RL,,GG,,,,red,607
0339f02e-4dfa-43fe-b613-d0af6a084fb8,2025-04-27,1900-01-01 10:09:00,Yes,RL,,,,,,RS,,,,,,RL,,MS,,,,RL,,GG,,,,green,609
22b7c9b5-65bc-437e-bc01-7558412b3a79,2025-04-27,1900-01-01 10:11:00,Yes,RL,,,,,,RS,,,,,,RL,,MS,,,,RL,,GG,,,,green,611
4e179242-56dc-43a2-ab07-77b78459ca94,2025-04-27,1900-01-01 10:13:00,NO,RL,,,,,,RS,,,,,,RL,,MS,,,,RS,,GG,,,,red,613
f1912a7e-1c8c-444c-abb2-cc05bd5b4a68,2025-04-27,1900-01-01 10:15:00,Yes,RL,,,,,,RS,,,,,,RL,,MS,,,,RS,,GG,,,,green,615
b5a170d5-bacc-45ff-b279-3284399b6c57,2025-04-27,1900-01-01 10:18:00,NO,RL,,,,,,RS,,,,,,RL,,,,,,M,,,,,,,618
26762266-f66d-43db-bebb-4366aca2baaa,2025-04-27,1900-01-01 10:19:00,NO,RL,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,red,619
dd39898e-b398-4178-8287-214b67a0fcab,2025-04-27,1900-01-01 10:22:00,Yes,RL,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,green,622
128bf3d6-284b-4673-a087-4a0c794a75b8,2025-04-27,1900-01-01 10:23:00,Yes,RL,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,green,623
62b20e9d-1b43-4921-820d-29f29a745162,2025-04-27,1900-01-01 10:25:00,Yes,RL,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,green,625
ed369300-965c-4640-a4d2-4ab5d24efde2,2025-04-27,1900-01-01 10:28:00,NO,RL,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,red,628
c2c070fb-ce34-4549-935e-c05e5da5c3e8,2025-04-27,1900-01-01 10:29:00,Yes,RL,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,green,629
dfaf2fc6-08c7-49ee-afb5-c8d527d6d0c3,2025-04-27,1900-01-01 10:31:00,Yes,RL,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,green,631
4e4e9b93-4e86-4643-85d6-2a5f47a93501,2025-04-27,1900-01-01 10:45:00,NO,E,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,red,645
9b6080cd-7e42-445f-b3e1-ddeade1d3d9d,2025-04-27,1900-01-01 10:47:00,Yes,E,,,,,,RS,,,,,,RL,,,,,,RS,,,,,,green,647
9e36e42d-6853-454a-a1e3-18b2668157ba,2025-04-27,1900-01-01 10:50:00,NO,RS,,,,,,RS,,,,,,RS,,,MS,,,RS,,,GG,,,red,650
fd247b63-f09f-4797-abf2-1d8d16a5b584,2025-04-27,1900-01-01 10:51:00,Yes,RS,,,,,,RS,,,,,,RS,,,MS,,,RS,,,GG,,,green,651
81c8eb18-d379-43e5-8aea-963d30ad9a7e,2025-04-27,1900-01-01 10:54:00,NO,E,,,,,,RS,,,,,,RS,,,MS,,,RS,,,GG,,,,654
66cb410f-b4d5-4895-9ad8-e79ab173ebd0,2025-04-27,1900-01-01 10:56:00,NO,E,,,,,,M,,,,,,M,,,,,,M,,,,,,,656
0b935c83-d859-439d-9525-d259ea8cd8e8,2025-04-27,1900-01-01 10:58:00,NO,M,,,,,,PL,GG,,,,,PL,SB,,,,,RS,,,,,,,658
74f5924f-fc71-4b23-991e-6bf58f3564ed,2025-04-27,1900-01-01 11:00:00,NO,RS,,,,,,PL,,"MS, GG",,,,PL,,"SB, MS",,,,PL,,"SB, GG",,,,,660
59d00978-f726-4996-9b32-2a978558780d,2025-04-27,1900-01-01 11:01:00,NO,E,,,,,,RS,,,"MS, GG",,,GR,MS,,SB,,,GG,GG,,SB,,,red,661
4690a8ab-d949-4d72-bc7e-416e778a3609,2025-04-27,1900-01-01 11:03:00,Yes,E,,,,,,RS,,,"MS, GG",,,GR,MS,,SB,,,GG,GG,,SB,,,green,663
89c15efe-fe02-420e-8b76-461b1205be30,2025-04-27,1900-01-01 11:05:00,Yes,E,,,,,,RS,,,"MS, GG",,,GR,MS,,SB,,,GG,GG,,SB,,,green,665
89014dab-f7cb-45c9-997b-74f6366a5f44,2025-04-27,1900-01-01 11:08:00,NO,RS,,,,,,PL,,"GG, MS",,,,PL,,"MS, SB",,,,PL,,"SB, GG",,,,,668
d987ecb7-1760-4ac7-b12c-cdd772a29661,2025-04-27,1900-01-01 11:10:00,NO,RS,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,red,670
c1dbd64f-d948-4e5b-ab02-8fa69c16c445,2025-04-27,1900-01-01 11:11:00,Yes,RS,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,green,671
03f164da-76bc-4f6a-b614-4e9929a00025,2025-04-27,1900-01-01 11:14:00,NO,RL,,,,,,M,,,,,,RS,,,,,,RS,,,,,,,674
80c5ba3c-3005-492f-bb6b-e7d1b177c8e2,2025-04-27,1900-01-01 11:16:00,NO,RL,,,,,,RL,,,,,,RL,,,,,,RS,,,,,,red,676
0be1d476-10da-4bde-9498-b74071866d94,2025-04-27,1900-01-01 11:18:00,Yes,RL,,,,,,RL,,,,,,RL,,,,,,RS,,,,,,green,678
d549264e-6a2a-4ce7-ac20-bba672912834,2025-04-27,1900-01-01 11:20:00,NO,RS,,,,,,RL,,,,,,RL,,,,,,RS,,,,,,red,680
f03a4e5a-c41f-4874-99f6-b3d0938d882b,2025-04-27,1900-01-01 11:22:00,Yes,RS,,,,,,RL,,,,,,RL,,,,,,RS,,,,,,green,682
544e37c2-9f54-400f-b874-84bfe00c8dc9,2025-04-27,1900-01-01 11:24:00,Yes,RS,,,,,,RL,,,,,,RL,,,,,,RS,,,,,,green,684
cb48ff61-d435-4e47-a95f-792abf798aaf,2025-04-27,1900-01-01 11:25:00,Yes,RS,,,,,,RL,,,,,,RL,,,,,,RS,,,,,,green,685
fca5a49a-3058-4950-aacd-dbd051111583,2025-04-27,1900-01-01 11:28:00,NO,RS,,,,,,RL,,,,,,M,,,,,,RS,,,,,,,688
1faec457-36e0-4e66-ac3e-b58f27da0d53,2025-04-27,1900-01-01 11:29:00,NO,RS,,,GG,,,RL,,,,,,RS,,,MZ,,,RS,,,,,,red,689
90b34ca7-a520-46c8-be19-364170903dae,2025-04-27,1900-01-01 11:31:00,Yes,RS,,,GG,,,RL,,,,,,RS,,,MZ,,,RS,,,,,,green,691
42b66c88-9431-4dc6-9158-9b2c36dee672,2025-04-27,1900-01-01 11:33:00,NO,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,red,693
30cf39f3-391e-46bd-bce7-f00e4759afe2,2025-04-27,1900-01-01 11:35:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,695
c75eacec-2202-43a7-a016-d2e9dd5fcf3a,2025-04-27,1900-01-01 11:38:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,698
f869464e-c5b6-403a-b701-1cc0db80f1c2,2025-04-27,1900-01-01 11:39:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,699
24f94ecb-9da1-470d-b014-c10af4c7c75c,2025-04-27,1900-01-01 11:42:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,702
98463c6d-0b06-42be-afbc-4b2dcaf1a3bd,2025-04-27,1900-01-01 11:43:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,703
a569c02a-fad3-41e0-b3de-a78375dbe502,2025-04-27,1900-01-01 11:45:00,Yes,RS,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,green,705
95332c0a-3919-45ea-b982-e8defbd35560,2025-04-27,1900-01-01 13:18:00,NO,E,,,,,,E,,GG,MS,,,E,,SB,MS,,,E,,,"SB, GG",,,,798
0ef2f94b-a6c1-491c-ba5a-4ca8c1e0cc7c,2025-04-27,1900-01-01 13:20:00,NO,RS,,,,,,M,,,,,,E,,,MS,,,E,,,GG,,,,800
83b9f0e8-98f5-483e-99d6-34524155efa9,2025-04-27,1900-01-01 13:22:00,NO,M,,,,,,E,,,,,,E,,,MS,,,E,,,GG,,,,802
f5005b36-988f-49ca-9214-5e9ba91f0b44,2025-04-27,1900-01-01 13:24:00,NO,E,,GG,MS,,,E,,,,,,E,,MZ,MS,,,E,,,"MZ, GG",,,red,804
662426ea-112f-4d75-887f-46bba14a75a0,2025-04-27,1900-01-01 13:26:00,Yes,E,,GG,MS,,,E,,,,,,E,,MZ,MS,,,E,,,"MZ, GG",,,green,806
363ddc4a-8975-4a66-87e7-7bc6ac4c88f2,2025-04-27,1900-01-01 13:28:00,Yes,E,,GG,MS,,,E,,,,,,E,,MZ,MS,,,E,,,"MZ, GG",,,green,808
7b324eea-26b1-4e92-a821-ceceb17ffdf4,2025-04-27,1900-01-01 13:30:00,NO,E,,,MS,,,E,,,,,,E,,,MS,,,E,,,"MZ, GG",,,red,810
027d9261-fdf4-4da5-8de1-6c8da7b20cee,2025-04-27,1900-01-01 13:32:00,Yes,E,,,MS,,,E,,,,,,E,,,MS,,,E,,,"MZ, GG",,,green,812
af18a891-1705-4e75-ae79-3ad916500275,2025-04-27,1900-01-01 13:34:00,NO,E,,,"GG, MS",,,E,,,,,,E,,MS,MZ,,,E,,GG,MZ,,,red,814
494b6183-9082-4c9a-9b5b-6487ef95c1e0,2025-04-27,1900-01-01 13:36:00,Yes,E,,,"GG, MS",,,E,,,,,,E,,MS,MZ,,,E,,GG,MZ,,,green,816
4fa7a331-b53f-44fc-9bd6-48084affbab3,2025-04-27,1900-01-01 13:38:00,NO,M,,,,,,E,,,,,,E,,MS,,,,E,,GG,,,,,818
a89e6b32-d84b-4484-ad9c-9426c276de30,2025-04-27,1900-01-01 13:40:00,NO,E,,,,,,E,,,,,,E,,MS,,,,E,,GG,,,,,820
28a2de82-07e9-4db4-ad46-20a196510489,2025-04-27,1900-01-01 13:42:00,NO,E,,,,,,E,,,,,,E,,,,,,RS,,,,,,,822
c62d4eb2-efb7-4986-8627-03e8e9152e73,2025-04-27,1900-01-01 13:44:00,NO,E,,,,,,RS,,,,,,E,,,,,,E,,,,,,red,824
5b888385-bc8c-4c83-a94c-7eeb8c421833,2025-04-27,1900-01-01 13:46:00,Yes,E,,,,,,RS,,,,,,E,,,,,,E,,,,,,green,826
2c0390d6-d1f2-4693-a2ed-ac9cd4bf7ee5,2025-04-27,1900-01-01 13:48:00,Yes,E,,,,,,RS,,,,,,E,,,,,,E,,,,,,green,828
c5ab557b-01b2-4fe5-b224-8ebe9c9638fd,2025-04-27,1900-01-01 13:50:00,NO,E,,MS,,,,RS,,,,,,E,,,,,,E,,MZ,,,,,830
69187e1a-1642-497b-a70a-1c641da6e71e,2025-04-27,1900-01-01 13:52:00,NO,E,,,,,,RS,,,,,,E,,,,,,RS,,,,,,red,832
6f6defde-6343-40bb-b03e-f2b6aff2bef4,2025-04-27,1900-01-01 13:54:00,Yes,E,,,,,,RS,,,,,,E,,,,,,RS,,,,,,green,834
9553c863-12e7-4618-9981-5f36bead01cd,2025-04-27,1900-01-01 13:56:00,Yes,E,,,,,,RS,,,,,,E,,,,,,RS,,,,,,green,836
a9d20af8-a4a7-45c0-85e3-6bf071f2b17e,2025-04-27,1900-01-01 13:58:00,Yes,E,,,,,,RS,,,,,,E,,,,,,RS,,,,,,green,838
7655f10a-8b63-45b5-965e-4b2cede4bdf7,2025-04-27,1900-01-01 14:00:00,Yes,E,,,,,,RS,,,,,,E,,,,,,RS,,,,,,green,840
d93a3fd9-3ce1-499b-99ec-2ef58015dcb7,2025-04-27,1900-01-01 14:02:00,Yes,E,,,,,,RS,,,,,,E,,,,,,RS,,,,,,green,842
e6c76317-678f-4773-ac38-7262697cbb72,2025-04-27,1900-01-01 14:04:00,Yes,E,,,,,,RS,,,,,,E,,,,,,RS,,,,,,green,844
482cd22b-d390-4ff5-9161-cd658ce988fd,2025-04-27,1900-01-01 14:06:00,NO,M,,,,,,M,,,,,,E,,,,,,RS,,,,,,red,846
861de10e-b68c-45d6-9031-d192bf10d3ff,2025-04-27,1900-01-01 14:08:00,Yes,M,,,,,,M,,,,,,E,,,,,,RS,,,,,,green,848
527d5fc8-6e0e-402d-922f-aeccd737aa92,2025-04-27,1900-01-01 14:10:00,NO,E,,,,,,RS,,,,,,E,,,,,,RS,,,,,,,850
81f5842f-1d2a-4883-a72c-11b0a9ddcf56,2025-04-27,1900-01-01 14:12:00,NO,M,,,,,,DS,,,,,,E,,,,,,RS,,,,,,,852
96b1e94f-8428-428c-9e18-bded75de6d8b,2025-04-27,1900-01-01 14:14:00,NO,PL,,"MS, SB",,,,PL,,"MS, MZ",,,,E,,,,,,PL,,"SB, MZ",,,,,854
5a7779a4-fcb8-4a3f-ad12-e928c6244186,2025-04-27,1900-01-01 14:16:00,NO,RS,,,,,,RS,,,,,,PL,,MS,,,,PL,,GG,,,,,856
0eb32934-9dd6-4ecc-9285-4d1788f8526d,2025-04-27,1900-01-01 14:18:00,NO,E,,,,,,E,,,GG,,,E,,,SB,,,E,,,,,,red,858
095843d8-36a9-48e8-a1c1-b43ad44cc356,2025-04-27,1900-01-01 14:20:00,Yes,E,,,,,,E,,,GG,,,E,,,SB,,,E,,,,,,green,860
77a87741-ba99-4ea5-9144-267db11c00a5,2025-04-27,1900-01-01 14:22:00,Yes,E,,,,,,E,,,GG,,,E,,,SB,,,E,,,,,,green,862
eb67b969-110f-42c1-8876-6a1fa7c15dbd,2025-04-27,1900-01-01 14:24:00,NO,E,,SB,,,,E,,MZ,,,,RS,,,MS,,,RL,,,GG,,,red,864
6ee59dd4-2146-44f7-ab68-86280bc7ef60,2025-04-27,1900-01-01 14:26:00,Yes,E,,SB,,,,E,,MZ,,,,RS,,,MS,,,RL,,,GG,,,green,866
cd16b6ee-d7ce-448a-bbe0-89087c01e5d9,2025-04-27,1900-01-01 14:28:00,NO,RS,,,,,,E,,,,,,RS,,,MS,,,RL,,,GG,,,red,868
50610cae-055f-4aa8-a64e-551aff98f012,2025-04-27,1900-01-01 14:30:00,Yes,RS,,,,,,E,,,,,,RS,,,MS,,,RL,,,GG,,,green,870
8f82ac98-3260-4dd9-bc18-40acbb25ea76,2025-04-27,1900-01-01 14:32:00,Yes,RS,,,,,,E,,,,,,RS,,,MS,,,RL,,,GG,,,green,872
f0de56d0-1d2c-4628-b82b-b4d16fdf5f88,2025-04-27,1900-01-01 14:34:00,NO,M,,,,,,M,,,,,,RL,,,MS,,,RL,,,GG,,,,874
7c70f092-9eb8-41e7-b99b-48fe532ec9f5,2025-04-27,1900-01-01 14:36:00,NO,RS,,,,,,RS,,,,,,RL,,,MS,,,RL,,,GG,,,red,876
17219a2d-7b4e-4b88-a10c-4d399375e212,2025-04-27,1900-01-01 14:38:00,Yes,RS,,,,,,RS,,,,,,RL,,,MS,,,RL,,,GG,,,green,878
d1dd9419-9017-4c56-8482-5448a4bde0c9,2025-04-27,1900-01-01 14:40:00,Yes,RS,,,,,,RS,,,,,,RL,,,MS,,,RL,,,GG,,,green,880
0b8c6610-fe1a-437e-ba2d-f19fd0da8339,2025-04-27,1900-01-01 14:42:00,Yes,RS,,,,,,RS,,,,,,RL,,,MS,,,RL,,,GG,,,green,882
b6f6e274-d3bd-4f86-8274-5b0170b7a152,2025-04-27,1900-01-01 14:44:00,Yes,RS,,,,,,RS,,,,,,RL,,,MS,,,RL,,,GG,,,green,884
55df376d-07e7-47c8-9924-51b3e512fc43,2025-04-27,1900-01-01 14:46:00,NO,RS,,,,,,RS,,,,,,RS,,,,,,RS,,,,,,,886
7d0383fa-6170-4ebe-80a4-99a8f66c65ea,2025-05-04,1900-01-01 09:34:00,NO,E,,,,,,RS,,MS,,,,E,,,,,,E,,SB,,,,,574
916559f1-4432-4992-ba9f-f9d1dbec7f67,2025-05-04,1900-01-01 09:36:00,NO,E,,,,,,M,,MS,,,,E,,,,,,M,,SB,,,,,576
a2ad23b5-7573-4012-8f0a-57c4c823d7b9,2025-05-04,1900-01-01 09:37:00,NO,E,,,,,,RS,,MS,,,,E,,,,,,E,,SB,,,,,577
d9547d65-1eb4-4406-813f-8676ce5ec967,2025-05-04,1900-01-01 09:39:00,NO,E,,,,,,M,,,,,,E,,,,,,E,,,,,,,579
6090cf28-037b-47eb-9321-74fc697b3d3a,2025-05-04,1900-01-01 09:41:00,NO,E,,,,,,M,,,MS,,,E,,,,,,E,,,SB,,,,581
73e08912-8989-4214-8124-e342db56e1c9,2025-05-04,1900-01-01 09:43:00,NO,E,,,,,,E,,GG,,,,E,,SB,,,,E,,,,,,red,583
42edb8e6-5f45-40bb-8d14-287c33b6207d,2025-05-04,1900-01-01 09:45:00,Yes,E,,,,,,E,,GG,,,,E,,SB,,,,E,,,,,,green,585
34c9e881-c94b-477e-9156-236462c004d3,2025-05-04,1900-01-01 09:47:00,NO,E,,,,,,E,,GG,,,,E,,SB,,,,M,,,,,,red,587
d38af0f5-c3ec-445e-87b5-af3ccf16d3e9,2025-05-04,1900-01-01 09:49:00,Yes,E,,,,,,E,,GG,,,,E,,SB,,,,M,,,,,,green,589
a9639fa1-a61c-4485-b45b-98464060564e,2025-05-04,1900-01-01 09:52:00,NO,E,,,,,,E,,GG,MS,,,E,,"SB, MS",,,,E,,GG,SB,,,red,592
3d39fbf3-ae8c-44f9-90af-460365947868,2025-05-04,1900-01-01 09:54:00,Yes,E,,,,,,E,,GG,MS,,,E,,"SB, MS",,,,E,,GG,SB,,,green,594
e480509f-8977-4668-8103-854edf433943,2025-05-04,1900-01-01 09:56:00,Yes,E,,,,,,E,,GG,MS,,,E,,"SB, MS",,,,E,,GG,SB,,,green,596
7507249e-65d5-4ded-8010-f8e03b8469e4,2025-05-04,1900-01-01 09:57:00,NO,RL,,,,,,E,,,"GG, MS",,,GG,MS,,,,,GR,GG,,,,,,597
5937de04-5812-4dda-abc4-4edd41f3d87e,2025-05-04,1900-01-01 10:00:00,NO,RL,,,,,,E,,"MS, GG",,,,RS,,"MS, SB",,,,RS,,"SB, GG",,,,,600
7def74cd-89cd-4b27-a600-11f9b6c8ebdc,2025-05-04,1900-01-01 10:02:00,NO,RL,,,,,,E,,"MS, GG",,,,RL,,"MS, SB",,,,RL,,"GG, SB",,,,,602
3567d647-b035-4e81-b39a-a0366c99202a,2025-05-04,1900-01-01 10:03:00,NO,RL,,,,,,M,,,"MS, GG",,,RL,,MS,SB,,,RL,,GG,SB,,,,603
7202f59e-4cb9-48df-b0d0-1288dd080062,2025-05-04,1900-01-01 10:06:00,NO,RL,,,,,,RL,,,,,,RL,,MS,,,,RL,,GG,,,,,606
e9d4534f-c4a5-442d-974d-d575cfbdd38e,2025-05-04,1900-01-01 10:07:00,NO,RL,,,,,,RL,,,,,,SD,,MS,,,,RS,,GG,,,,,607
7bb1e41a-cf65-4f3e-83da-ce7332ccf4a4,2025-05-04,1900-01-01 10:10:00,NO,RS,,,,,,RL,,,,,,M,,,,,,M,,,,,,,610
01a842f9-610f-4244-a52e-65c315c0aa32,2025-05-04,1900-01-01 10:11:00,NO,M,,,,,Banging on neighbors cage,DS,,,,,,M,,,,,,DS,,,,,,,611
aa98046b-75c2-48b3-9d6b-073878224025,2025-05-04,1900-01-01 10:14:00,NO,DS,,,,,,DS,,,,,,M,,,,,,DS,,,,,Banging on neighbors cage,,614
82c428ac-3aec-4dd8-9e7a-1dd6c99a5220,2025-05-04,1900-01-01 10:16:00,NO,DS,,,,,,M,,,,,,RS,,,,,,M,,,,,,,616
63b5c45c-ef13-4e13-a5a3-b63efe838599,2025-05-04,1900-01-01 10:17:00,NO,DS,,,,,,RL,,,MS,,,RS,,,,,,RS,,,SB,,,,617
ccda324a-ac12-4503-a3aa-deadc1e6b0c0,2025-05-04,1900-01-01 10:20:00,NO,M,,,,,,RL,,,,,,M,,,MS,,,RS,,,GG,,,,620
2957ef5e-f713-4df4-8dea-75e667ed17d1,2025-05-04,1900-01-01 10:21:00,NO,M,,,,,,RL,,,,,,RS,,,,,,M,,,,,,,621
b2edc53e-5be6-499f-bb72-3a37521c6938,2025-05-04,1900-01-01 10:23:00,NO,RS,,,,,,RL,,,,,,RS,,,,,,E,,,,,,,623
8f72c075-15c6-4027-a7e9-469cdbe689ab,2025-05-04,1900-01-01 10:25:00,NO,RS,,,MS,,,RL,,,,,,M,,,,,Playing with MS,RS,,,MZ,,,,625
df8372e6-459f-45c1-bcb6-9e31c31c2ff6,2025-05-04,1900-01-01 10:28:00,NO,M,,,,,,RL,,,,,,RS,,,,,,RS,,,,,,,628
